City,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,Sea Level Pressurein,State,TemperatureF,Time,TimeCDT,TimeCST,TimeEST,TimeMST,TimePDT,TimePST,Unnamed: 0.1,Unnamed: 0.1.1,VisibilityMPH,VisibilityMi,Wind Direction,Wind SpeedMPH,WindDirDegrees,Zip
Dallas,Clear,1970-01-28 06:00:00,60.1,,-,79.0,,29.77,,Texas,66.9,,,12:00 AM,,,,,,,15.0,,South,18.4,180.0,75201.0
Dallas,Unknown,1970-01-28 09:00:00,59.0,,-,90.0,,29.77,,Texas,62.1,,,3:00 AM,,,,,,,15.0,,South,10.4,190.0,75201.0
Dallas,Unknown,1970-01-28 12:00:00,60.1,,-,84.0,,29.75,,Texas,64.9,,,6:00 AM,,,,,,,15.0,,South,17.3,190.0,75201.0
Dallas,Unknown,1970-01-28 15:00:00,61.0,,-,81.0,,29.77,,Texas,66.9,,,9:00 AM,,,,,,,15.0,,South,13.8,190.0,75201.0
Dallas,Clear,1970-01-28 18:00:00,61.0,,-,62.0,,29.76,,Texas,75.0,,,12:00 PM,,,,,,,15.0,,SW,15.0,220.0,75201.0
Dallas,Unknown,1970-01-28 21:00:00,57.0,,-,42.0,,29.71,,Texas,82.0,,,3:00 PM,,,,,,,15.0,,SW,16.1,220.0,75201.0
Dallas,Unknown,1970-01-29 00:00:00,46.9,,-,33.0,,29.73,,Texas,78.1,,,6:00 PM,,,,,,,15.0,,NW,5.8,310.0,75201.0
Dallas,Clear,1970-01-29 03:00:00,37.0,,-,27.0,,29.81,,Texas,73.0,,,9:00 PM,,,,,,,15.0,,North,4.6,360.0,75201.0
Dallas,Unknown,1970-01-29 06:00:00,37.9,,-,40.0,,29.88,,Texas,63.0,,,12:00 AM,,,,,,,10.0,,NW,5.8,310.0,75201.0
Dallas,Unknown,1970-01-29 09:00:00,37.0,,-,59.0,,30.07,,Texas,51.1,,,3:00 AM,,,,,,,15.0,,NNW,17.3,340.0,75201.0
Dallas,Unknown,1970-01-29 12:00:00,37.9,,-,71.0,,30.18,,Texas,46.9,,,6:00 AM,,,,,,,15.0,,NNW,15.0,340.0,75201.0
Dallas,Unknown,1970-01-29 15:00:00,37.0,,-,76.0,,30.3,,Texas,44.1,,,9:00 AM,,,,,,,15.0,,NNW,20.7,340.0,75201.0
Dallas,Unknown,1970-01-29 18:00:00,28.9,,-,44.0,,30.39,,Texas,50.0,,,12:00 PM,,,,,,,15.0,,NW,19.6,320.0,75201.0
Dallas,Clear,1970-01-29 21:00:00,24.1,,-,35.0,,30.39,,Texas,51.1,,,3:00 PM,,,,,,,15.0,,North,20.7,350.0,75201.0
Dallas,Clear,1970-01-30 00:00:00,23.0,,-,37.0,,30.44,,Texas,48.0,,,6:00 PM,,,,,,,15.0,,NNW,12.7,340.0,75201.0
Dallas,Clear,1970-01-30 03:00:00,25.0,,-,57.0,,30.51,,Texas,39.0,,,9:00 PM,,,,,,,15.0,,NNW,9.2,340.0,75201.0
Dallas,Clear,1970-01-30 06:00:00,24.1,,-,64.0,,30.54,,Texas,35.1,,,12:00 AM,,,,,,,15.0,,NNE,3.5,20.0,75201.0
Dallas,Clear,1970-01-30 09:00:00,26.1,,-,73.0,,30.52,,Texas,34.0,,,3:00 AM,,,,,,,15.0,,SSW,4.6,200.0,75201.0
Dallas,Clear,1970-01-30 12:00:00,25.0,,-,82.0,,30.55,,Texas,30.0,,,6:00 AM,,,,,,,15.0,,SW,6.9,230.0,75201.0
Dallas,Clear,1970-01-30 15:00:00,28.0,,-,79.0,,30.6,,Texas,34.0,,,9:00 AM,,,,,,,10.0,,WSW,4.6,240.0,75201.0
Dallas,Clear,1970-01-30 18:00:00,21.9,,-,33.0,,30.58,,Texas,50.0,,,12:00 PM,,,,,,,15.0,,WSW,8.1,240.0,75201.0
Dallas,Clear,1970-01-30 21:00:00,19.9,,-,24.0,,30.5,,Texas,57.0,,,3:00 PM,,,,,,,15.0,,South,9.2,180.0,75201.0
Dallas,Clear,1970-01-31 00:00:00,18.0,,-,23.0,,30.46,,Texas,55.0,,,6:00 PM,,,,,,,15.0,,South,3.5,170.0,75201.0
Dallas,Clear,1970-01-31 03:00:00,23.0,,-,37.0,,30.47,,Texas,48.0,,,9:00 PM,,,,,,,15.0,,SSE,10.4,160.0,75201.0
Dallas,Clear,1970-01-31 06:00:00,24.1,,-,44.0,,30.44,,Texas,45.0,,,12:00 AM,,,,,,,15.0,,South,9.2,180.0,75201.0
Dallas,Unknown,1970-01-31 09:00:00,24.1,,-,47.0,,30.41,,Texas,43.0,,,3:00 AM,,,,,,,15.0,,South,11.5,180.0,75201.0
Dallas,Unknown,1970-01-31 12:00:00,24.1,,-,59.0,,30.39,,Texas,37.0,,,6:00 AM,,,,,,,15.0,,SE,6.9,140.0,75201.0
Dallas,Unknown,1970-01-31 15:00:00,26.1,,-,55.0,,30.39,,Texas,41.0,,,9:00 AM,,,,,,,15.0,,SE,13.8,130.0,75201.0
Dallas,Unknown,1970-01-31 18:00:00,23.0,,-,29.0,,30.35,,Texas,55.0,,,12:00 PM,,,,,,,15.0,,SSE,16.1,160.0,75201.0
Dallas,Unknown,1970-01-31 21:00:00,21.9,,-,29.0,,30.21,,Texas,54.0,,,3:00 PM,,,,,,,15.0,,SSE,18.4,160.0,75201.0
Dallas,Unknown,1970-02-01 00:00:00,27.0,,-,39.0,,30.14,,Texas,51.1,,,6:00 PM,,,,,,,15.0,,SE,16.1,140.0,75201.0
Dallas,Unknown,1970-02-01 03:00:00,26.1,,-,39.0,,30.08,,Texas,50.0,,,9:00 PM,,,,,,,15.0,,SE,19.6,140.0,75201.0
Los Angeles,Smoke,1970-01-01 08:00:00,45.0,,-,89.0,,30.11,,California,48.0,,,,,,,12:00 AM,,,3.0,,East,5.8,100.0,90001.0
Los Angeles,Smoke,1970-01-01 09:00:00,39.9,,-,77.0,,30.09,,California,46.9,,,,,,,1:00 AM,,,3.0,,ENE,4.6,60.0,90001.0
Los Angeles,Smoke,1970-01-01 10:00:00,37.9,,-,73.0,,30.1,,California,46.0,,,,,,,2:00 AM,,,4.0,,East,4.6,80.0,90001.0
Los Angeles,Smoke,1970-01-01 11:00:00,37.0,,-,74.0,,30.09,,California,45.0,,,,,,,3:00 AM,,,4.0,,East,4.6,100.0,90001.0
Los Angeles,Smoke,1970-01-01 12:00:00,36.0,,-,73.0,,30.07,,California,44.1,,,,,,,4:00 AM,,,3.0,,NE,6.9,50.0,90001.0
Los Angeles,Smoke,1970-01-01 13:00:00,33.1,,-,70.0,,30.06,,California,42.1,,,,,,,5:00 AM,,,4.0,,ENE,5.8,70.0,90001.0
Los Angeles,Smoke,1970-01-01 14:00:00,33.1,,-,70.0,,30.06,,California,42.1,,,,,,,6:00 AM,,,4.0,,East,4.6,80.0,90001.0
Los Angeles,Smoke,1970-01-01 15:00:00,32.0,,-,67.0,,30.07,,California,42.1,,,,,,,7:00 AM,,,3.0,,ENE,6.9,60.0,90001.0
Los Angeles,Smoke,1970-01-01 16:00:00,32.0,,-,65.0,,30.1,,California,43.0,,,,,,,8:00 AM,,,3.0,,East,4.6,90.0,90001.0
Los Angeles,Smoke,1970-01-01 17:00:00,33.1,,-,54.0,,30.11,,California,48.9,,,,,,,9:00 AM,,,3.0,,NNE,6.9,30.0,90001.0
Los Angeles,Smoke,1970-01-01 18:00:00,33.1,,-,47.0,,30.12,,California,53.1,,,,,,,10:00 AM,,,3.0,,East,6.9,90.0,90001.0
Los Angeles,Smoke,1970-01-01 19:00:00,35.1,,-,44.0,,30.09,,California,57.0,,,,,,,11:00 AM,,,3.0,,ESE,3.5,110.0,90001.0
Los Angeles,Smoke,1970-01-01 20:00:00,35.1,,-,38.0,,30.05,,California,61.0,,,,,,,12:00 PM,,,4.0,,South,3.5,170.0,90001.0
Los Angeles,Smoke,1970-01-01 21:00:00,42.1,,-,48.0,,30.03,,California,62.1,,,,,,,1:00 PM,,,4.0,,SSW,8.1,210.0,90001.0
Los Angeles,Smoke,1970-01-01 22:00:00,44.1,,-,54.0,,30.04,,California,61.0,,,,,,,2:00 PM,,,4.0,,WSW,9.2,240.0,90001.0
Los Angeles,Smoke,1970-01-01 23:00:00,44.1,,-,55.0,,30.04,,California,60.1,,,,,,,3:00 PM,,,5.0,,West,9.2,260.0,90001.0
Los Angeles,Smoke,1970-01-02 00:00:00,44.1,,-,60.0,,30.05,,California,57.9,,,,,,,4:00 PM,,,5.0,,WSW,11.5,250.0,90001.0
Los Angeles,Smoke,1970-01-02 01:00:00,46.0,,-,72.0,,30.06,,California,55.0,,,,,,,5:00 PM,,,4.0,,WSW,6.9,250.0,90001.0
Los Angeles,Smoke,1970-01-02 02:00:00,46.9,,-,77.0,,30.07,,California,54.0,,,,,,,6:00 PM,,,5.0,,North,3.5,360.0,90001.0
Los Angeles,Smoke,1970-01-02 03:00:00,43.0,,-,66.0,,30.09,,California,54.0,,,,,,,7:00 PM,,,5.0,,SSW,2.3,200.0,90001.0
Los Angeles,Smoke,1970-01-02 04:00:00,46.0,,-,77.0,,30.1,,California,53.1,,,,,,,8:00 PM,,,5.0,,NE,3.5,40.0,90001.0
Los Angeles,Smoke,1970-01-02 05:00:00,42.1,,-,66.0,,30.12,,California,53.1,,,,,,,9:00 PM,,,5.0,,ESE,3.5,120.0,90001.0
Los Angeles,Smoke,1970-01-02 06:00:00,46.0,,-,80.0,,30.14,,California,52.0,,,,,,,10:00 PM,,,4.0,,ENE,3.5,70.0,90001.0
Los Angeles,Smoke,1970-01-02 07:00:00,43.0,,-,77.0,,30.15,,California,50.0,,,,,,,11:00 PM,,,4.0,,NE,4.6,40.0,90001.0
Los Angeles,Clear,1970-01-03 08:00:00,12.9,,-,24.0,,30.15,,California,48.0,,,,,,,12:00 AM,,,15.0,,East,4.6,90.0,90001.0
Los Angeles,Clear,1970-01-03 09:00:00,12.9,,-,26.0,,30.15,,California,46.0,,,,,,,1:00 AM,,,15.0,,ENE,6.9,60.0,90001.0
Los Angeles,Clear,1970-01-03 10:00:00,14.0,,-,29.0,,30.15,,California,45.0,,,,,,,2:00 AM,,,15.0,,NE,5.8,40.0,90001.0
Los Angeles,Clear,1970-01-03 11:00:00,10.9,,-,26.0,,30.14,,California,44.1,,,,,,,3:00 AM,,,15.0,,North,6.9,360.0,90001.0
Los Angeles,Clear,1970-01-03 12:00:00,10.0,,-,24.0,,30.12,,California,45.0,,,,,,,4:00 AM,,,15.0,,North,3.5,10.0,90001.0
Los Angeles,Clear,1970-01-03 13:00:00,9.0,,-,24.0,,30.11,,California,44.1,,,,,,,5:00 AM,,,15.0,,North,5.8,10.0,90001.0
Los Angeles,Clear,1970-01-03 14:00:00,8.1,,-,26.0,,30.12,,California,41.0,,,,,,,6:00 AM,,,15.0,,ENE,5.8,60.0,90001.0
Los Angeles,Unknown,1970-01-03 15:00:00,12.0,,-,31.0,,30.12,,California,41.0,,,,,,,7:00 AM,,,90.0,,NE,10.4,40.0,90001.0
Los Angeles,Unknown,1970-01-03 16:00:00,7.0,,-,19.0,,30.13,,California,48.0,,,,,,,8:00 AM,,,40.0,,NNE,10.4,20.0,90001.0
Los Angeles,Unknown,1970-01-03 17:00:00,7.0,,-,16.0,,30.13,,California,52.0,,,,,,,9:00 AM,,,30.0,,NNE,5.8,30.0,90001.0
Los Angeles,Unknown,1970-01-03 18:00:00,-0.9,,-,9.0,,30.13,,California,57.0,,,,,,,10:00 AM,,,40.0,,North,8.1,360.0,90001.0
Los Angeles,Unknown,1970-01-03 19:00:00,-4.0,,-,7.0,,30.1,,California,60.1,,,,,,,11:00 AM,,,30.0,,North,5.8,360.0,90001.0
Los Angeles,Unknown,1970-01-03 20:00:00,-4.0,,-,7.0,,30.06,,California,63.0,,,,,,,12:00 PM,,,25.0,,NNE,8.1,30.0,90001.0
Los Angeles,Unknown,1970-01-03 21:00:00,6.1,,-,11.0,,30.03,,California,63.0,,,,,,,1:00 PM,,,25.0,,West,9.2,270.0,90001.0
Los Angeles,Unknown,1970-01-03 22:00:00,25.0,,-,24.0,,30.01,,California,62.1,,,,,,,2:00 PM,,,25.0,,WNW,9.2,300.0,90001.0
Los Angeles,Unknown,1970-01-03 23:00:00,23.0,,-,23.0,,30.0,,California,61.0,,,,,,,3:00 PM,,,25.0,,West,8.1,270.0,90001.0
Los Angeles,Unknown,1970-01-04 00:00:00,34.0,,-,41.0,,30.0,,California,57.9,,,,,,,4:00 PM,,,25.0,,West,12.7,260.0,90001.0
Los Angeles,Unknown,1970-01-04 01:00:00,34.0,,-,45.0,,29.99,,California,55.0,,,,,,,5:00 PM,,,25.0,,West,10.4,260.0,90001.0
Los Angeles,Unknown,1970-01-04 02:00:00,37.9,,-,57.0,,30.0,,California,53.1,,,,,,,6:00 PM,,,15.0,,West,10.4,260.0,90001.0
Los Angeles,Unknown,1970-01-04 03:00:00,39.9,,-,61.0,,30.0,,California,53.1,,,,,,,7:00 PM,,,15.0,,WSW,9.2,250.0,90001.0
Los Angeles,Unknown,1970-01-04 04:00:00,39.9,,-,63.0,,29.99,,California,52.0,,,,,,,8:00 PM,,,15.0,,West,10.4,260.0,90001.0
Los Angeles,Unknown,1970-01-04 05:00:00,42.1,,-,69.0,,29.99,,California,52.0,,,,,,,9:00 PM,,,15.0,,WSW,8.1,250.0,90001.0
Los Angeles,Unknown,1970-01-04 06:00:00,39.9,,-,61.0,,29.98,,California,53.1,,,,,,,10:00 PM,,,15.0,,SE,4.6,130.0,90001.0
Los Angeles,Unknown,1970-01-04 07:00:00,39.9,,-,71.0,,29.97,,California,48.9,,,,,,,11:00 PM,,,15.0,,SE,4.6,130.0,90001.0
Los Angeles,Unknown,1970-01-04 08:00:00,37.9,,-,68.0,,29.96,,California,48.0,,,,,,,12:00 AM,,,15.0,,East,6.9,80.0,90001.0
Los Angeles,Unknown,1970-01-04 09:00:00,36.0,,-,66.0,,29.96,,California,46.9,,,,,,,1:00 AM,,,10.0,,East,8.1,80.0,90001.0
Los Angeles,Unknown,1970-01-04 10:00:00,32.0,,-,60.0,,29.95,,California,45.0,,,,,,,2:00 AM,,,10.0,,East,5.8,90.0,90001.0
Los Angeles,Unknown,1970-01-04 11:00:00,32.0,,-,65.0,,29.94,,California,43.0,,,,,,,3:00 AM,,,7.0,,East,4.6,90.0,90001.0
Los Angeles,Unknown,1970-01-04 12:00:00,26.1,,-,49.0,,29.93,,California,44.1,,,,,,,4:00 AM,,,7.0,,ENE,6.9,60.0,90001.0
Los Angeles,Unknown,1970-01-04 13:00:00,24.1,,-,47.0,,29.92,,California,43.0,,,,,,,5:00 AM,,,7.0,,East,4.6,80.0,90001.0
Los Angeles,Unknown,1970-01-04 14:00:00,21.9,,-,45.0,,29.93,,California,42.1,,,,,,,6:00 AM,,,7.0,,East,5.8,100.0,90001.0
Los Angeles,Unknown,1970-01-04 15:00:00,21.0,,-,47.0,,29.96,,California,39.9,,,,,,,7:00 AM,,,10.0,,East,6.9,90.0,90001.0
Los Angeles,Unknown,1970-01-04 16:00:00,19.9,,-,38.0,,29.98,,California,44.1,,,,,,,8:00 AM,,,10.0,,ENE,5.8,60.0,90001.0
Los Angeles,Clear,1970-01-04 17:00:00,25.0,,-,41.0,,29.99,,California,48.0,,,,,,,9:00 AM,,,10.0,,East,9.2,100.0,90001.0
Los Angeles,Clear,1970-01-04 18:00:00,28.9,,-,41.0,,29.99,,California,52.0,,,,,,,10:00 AM,,,9.0,,ENE,8.1,60.0,90001.0
Los Angeles,Clear,1970-01-04 19:00:00,36.0,,-,47.0,,29.98,,California,55.9,,,,,,,11:00 AM,,,8.0,,ENE,6.9,60.0,90001.0
Los Angeles,Clear,1970-01-04 20:00:00,39.9,,-,51.0,,29.96,,California,57.9,,,,,,,12:00 PM,,,9.0,,ESE,3.5,110.0,90001.0
Los Angeles,Clear,1970-01-04 21:00:00,39.9,,-,47.0,,29.95,,California,60.1,,,,,,,1:00 PM,,,15.0,,WSW,8.1,250.0,90001.0
Los Angeles,Clear,1970-01-04 22:00:00,41.0,,-,51.0,,29.94,,California,59.0,,,,,,,2:00 PM,,,15.0,,WSW,8.1,240.0,90001.0
Los Angeles,Clear,1970-01-04 23:00:00,39.0,,-,48.0,,29.93,,California,59.0,,,,,,,3:00 PM,,,20.0,,SSW,6.9,200.0,90001.0
Los Angeles,Clear,1970-01-05 00:00:00,39.9,,-,49.0,,29.94,,California,59.0,,,,,,,4:00 PM,,,20.0,,WSW,10.4,240.0,90001.0
Los Angeles,Clear,1970-01-05 01:00:00,41.0,,-,59.0,,29.95,,California,55.0,,,,,,,5:00 PM,,,20.0,,WSW,8.1,250.0,90001.0
Los Angeles,Clear,1970-01-05 02:00:00,42.1,,-,66.0,,29.97,,California,53.1,,,,,,,6:00 PM,,,15.0,,West,3.5,260.0,90001.0
Los Angeles,Clear,1970-01-05 03:00:00,42.1,,-,64.0,,29.99,,California,54.0,,,,,,,7:00 PM,,,15.0,,ESE,3.5,120.0,90001.0
Los Angeles,Clear,1970-01-05 04:00:00,42.1,,-,66.0,,30.0,,California,53.1,,,,,,,8:00 PM,,,15.0,,NE,4.6,50.0,90001.0
Los Angeles,Clear,1970-01-05 05:00:00,42.1,,-,74.0,,30.01,,California,50.0,,,,,,,9:00 PM,,,15.0,,NE,5.8,40.0,90001.0
Los Angeles,Clear,1970-01-05 06:00:00,41.0,,-,71.0,,30.02,,California,50.0,,,,,,,10:00 PM,,,10.0,,ENE,5.8,60.0,90001.0
Los Angeles,Clear,1970-01-05 07:00:00,39.9,,-,71.0,,30.04,,California,48.9,,,,,,,11:00 PM,,,10.0,,ENE,5.8,70.0,90001.0
Los Angeles,Unknown,1970-01-05 08:00:00,39.9,,-,74.0,,30.05,,California,48.0,,,,,,,12:00 AM,,,8.0,,ENE,6.9,70.0,90001.0
Los Angeles,Clear,1970-01-05 09:00:00,39.0,,-,74.0,,30.09,,California,46.9,,,,,,,1:00 AM,,,7.0,,ENE,6.9,60.0,90001.0
Los Angeles,Clear,1970-01-05 10:00:00,37.9,,-,76.0,,30.1,,California,45.0,,,,,,,2:00 AM,,,7.0,,ESE,4.6,120.0,90001.0
Los Angeles,Clear,1970-01-05 11:00:00,37.0,,-,76.0,,30.1,,California,44.1,,,,,,,3:00 AM,,,7.0,,NE,5.8,50.0,90001.0
Los Angeles,Smoke,1970-01-05 12:00:00,36.0,,-,76.0,,30.11,,California,43.0,,,,,,,4:00 AM,,,6.0,,East,4.6,90.0,90001.0
Los Angeles,Smoke,1970-01-05 13:00:00,36.0,,-,73.0,,30.12,,California,44.1,,,,,,,5:00 AM,,,6.0,,NE,4.6,40.0,90001.0
Los Angeles,Clear,1970-01-05 14:00:00,35.1,,-,71.0,,30.13,,California,44.1,,,,,,,6:00 AM,,,7.0,,NE,5.8,50.0,90001.0
Los Angeles,Unknown,1970-01-05 15:00:00,35.1,,-,74.0,,30.17,,California,43.0,,,,,,,7:00 AM,,,7.0,,NNE,5.8,20.0,90001.0
Los Angeles,Unknown,1970-01-05 16:00:00,35.1,,-,68.0,,30.2,,California,45.0,,,,,,,8:00 AM,,,7.0,,NE,6.9,40.0,90001.0
Los Angeles,Smoke,1970-01-05 17:00:00,36.0,,-,59.0,,30.22,,California,50.0,,,,,,,9:00 AM,,,6.0,,North,5.8,360.0,90001.0
Los Angeles,Unknown,1970-01-05 18:00:00,35.1,,-,49.0,,30.23,,California,54.0,,,,,,,10:00 AM,,,7.0,,North,8.1,350.0,90001.0
Los Angeles,Unknown,1970-01-05 19:00:00,30.9,,-,36.0,,30.22,,California,57.9,,,,,,,11:00 AM,,,15.0,,NNW,8.1,330.0,90001.0
Los Angeles,Unknown,1970-01-05 20:00:00,25.0,,-,26.0,,30.19,,California,60.1,,,,,,,12:00 PM,,,15.0,,NNW,4.6,330.0,90001.0
Los Angeles,Unknown,1970-01-05 21:00:00,23.0,,-,22.0,,30.17,,California,63.0,,,,,,,1:00 PM,,,15.0,,NW,3.5,320.0,90001.0
Los Angeles,Unknown,1970-01-05 22:00:00,21.0,,-,20.0,,30.18,,California,63.0,,,,,,,2:00 PM,,,10.0,,East,10.4,90.0,90001.0
Los Angeles,Unknown,1970-01-05 23:00:00,19.0,,-,18.0,,30.18,,California,64.0,,,,,,,3:00 PM,,,10.0,,NW,3.5,320.0,90001.0
Los Angeles,Unknown,1970-01-06 00:00:00,25.0,,-,24.0,,30.18,,California,63.0,,,,,,,4:00 PM,,,10.0,,West,5.8,270.0,90001.0
Los Angeles,Unknown,1970-01-06 01:00:00,30.0,,-,37.0,,30.19,,California,55.9,,,,,,,5:00 PM,,,15.0,,WNW,8.1,290.0,90001.0
Los Angeles,Unknown,1970-01-06 02:00:00,21.0,,-,26.0,,30.19,,California,55.9,,,,,,,6:00 PM,,,15.0,,NNW,5.8,340.0,90001.0
Los Angeles,Unknown,1970-01-06 03:00:00,10.0,,-,17.0,,30.21,,California,55.0,,,,,,,7:00 PM,,,15.0,,North,9.2,350.0,90001.0
Los Angeles,Clear,1970-01-06 04:00:00,8.1,,-,16.0,,30.22,,California,54.0,,,,,,,8:00 PM,,,15.0,,North,2.3,10.0,90001.0
Los Angeles,Clear,1970-01-06 05:00:00,8.1,,-,17.0,,30.25,,California,52.0,,,,,,,9:00 PM,,,15.0,,North,5.8,350.0,90001.0
Los Angeles,Clear,1970-01-06 06:00:00,12.0,,-,21.0,,30.27,,California,51.1,,,,,,,10:00 PM,,,15.0,,NNW,5.8,340.0,90001.0
Los Angeles,Clear,1970-01-06 07:00:00,14.0,,-,24.0,,30.28,,California,50.0,,,,,,,11:00 PM,,,15.0,,NE,6.9,40.0,90001.0
Los Angeles,Clear,1970-01-06 08:00:00,12.0,,-,22.0,,30.28,,California,50.0,,,,,,,12:00 AM,,,15.0,,NNE,6.9,20.0,90001.0
Los Angeles,Clear,1970-01-06 09:00:00,12.0,,-,22.0,,30.27,,California,50.0,,,,,,,1:00 AM,,,15.0,,North,8.1,350.0,90001.0
Los Angeles,Clear,1970-01-06 10:00:00,10.9,,-,23.0,,30.27,,California,46.9,,,,,,,2:00 AM,,,15.0,,ENE,6.9,70.0,90001.0
Los Angeles,Clear,1970-01-06 11:00:00,12.0,,-,25.0,,30.27,,California,46.0,,,,,,,3:00 AM,,,15.0,,North,8.1,350.0,90001.0
Los Angeles,Clear,1970-01-06 12:00:00,7.0,,-,20.0,,30.24,,California,46.0,,,,,,,4:00 AM,,,15.0,,NE,8.1,50.0,90001.0
Los Angeles,Clear,1970-01-06 13:00:00,10.0,,-,24.0,,30.22,,California,45.0,,,,,,,5:00 AM,,,15.0,,NNE,8.1,30.0,90001.0
Los Angeles,Clear,1970-01-06 14:00:00,10.0,,-,24.0,,30.25,,California,45.0,,,,,,,6:00 AM,,,15.0,,North,6.9,360.0,90001.0
Los Angeles,Unknown,1970-01-06 15:00:00,10.9,,-,23.0,,30.27,,California,46.9,,,,,,,7:00 AM,,,90.0,,NNW,12.7,340.0,90001.0
Los Angeles,Unknown,1970-01-06 16:00:00,10.9,,-,23.0,,30.29,,California,46.9,,,,,,,8:00 AM,,,50.0,,NNE,8.1,20.0,90001.0
Los Angeles,Unknown,1970-01-06 17:00:00,9.0,,-,17.0,,30.29,,California,53.1,,,,,,,9:00 AM,,,25.0,,North,8.1,10.0,90001.0
Los Angeles,Unknown,1970-01-06 18:00:00,9.0,,-,15.0,,30.27,,California,55.9,,,,,,,10:00 AM,,,15.0,,NE,11.5,40.0,90001.0
Los Angeles,Unknown,1970-01-06 19:00:00,1.0,,-,9.0,,30.24,,California,61.0,,,,,,,11:00 AM,,,15.0,,ENE,10.4,60.0,90001.0
Los Angeles,Unknown,1970-01-06 20:00:00,-6.0,,-,6.0,,30.21,,California,63.0,,,,,,,12:00 PM,,,15.0,,NNE,12.7,30.0,90001.0
Los Angeles,Unknown,1970-01-06 21:00:00,-0.0,,-,7.0,,30.16,,California,66.0,,,,,,,1:00 PM,,,15.0,,North,8.1,10.0,90001.0
Los Angeles,Unknown,1970-01-06 22:00:00,8.1,,-,10.0,,30.14,,California,68.0,,,,,,,2:00 PM,,,15.0,,NNW,8.1,330.0,90001.0
Los Angeles,Unknown,1970-01-06 23:00:00,-0.9,,-,6.0,,30.14,,California,69.1,,,,,,,3:00 PM,,,15.0,,NW,9.2,310.0,90001.0
Los Angeles,Unknown,1970-01-07 00:00:00,6.1,,-,9.0,,30.14,,California,68.0,,,,,,,4:00 PM,,,15.0,,WNW,10.4,300.0,90001.0
Los Angeles,Unknown,1970-01-07 01:00:00,-0.9,,-,8.0,,30.14,,California,62.1,,,,,,,5:00 PM,,,20.0,,North,8.1,350.0,90001.0
Los Angeles,Unknown,1970-01-07 02:00:00,-2.0,,-,8.0,,30.14,,California,60.1,,,,,,,6:00 PM,,,15.0,,North,8.1,350.0,90001.0
Los Angeles,Unknown,1970-01-07 03:00:00,-0.0,,-,10.0,,30.14,,California,57.9,,,,,,,7:00 PM,,,15.0,,North,8.1,360.0,90001.0
Los Angeles,Unknown,1970-01-07 04:00:00,-2.0,,-,9.0,,30.14,,California,57.9,,,,,,,8:00 PM,,,15.0,,North,9.2,350.0,90001.0
Los Angeles,Unknown,1970-01-07 05:00:00,1.9,,-,11.0,,30.14,,California,57.0,,,,,,,9:00 PM,,,15.0,,North,6.9,10.0,90001.0
Los Angeles,Unknown,1970-01-07 06:00:00,1.0,,-,11.0,,30.14,,California,55.9,,,,,,,10:00 PM,,,15.0,,North,8.1,360.0,90001.0
Los Angeles,Unknown,1970-01-07 07:00:00,-0.0,,-,10.0,,30.13,,California,55.9,,,,,,,11:00 PM,,,15.0,,North,9.2,10.0,90001.0
Los Angeles,Unknown,1970-01-07 08:00:00,-0.0,,-,11.0,,30.12,,California,55.0,,,,,,,12:00 AM,,,15.0,,NNE,6.9,20.0,90001.0
Los Angeles,Unknown,1970-01-07 09:00:00,1.0,,-,11.0,,30.12,,California,55.0,,,,,,,1:00 AM,,,15.0,,North,9.2,360.0,90001.0
Los Angeles,Unknown,1970-01-07 10:00:00,-0.0,,-,11.0,,30.14,,California,55.0,,,,,,,2:00 AM,,,15.0,,North,5.8,10.0,90001.0
Los Angeles,Unknown,1970-01-07 11:00:00,1.0,,-,12.0,,30.11,,California,54.0,,,,,,,3:00 AM,,,15.0,,NE,6.9,40.0,90001.0
Los Angeles,Unknown,1970-01-07 12:00:00,1.9,,-,12.0,,30.09,,California,54.0,,,,,,,4:00 AM,,,15.0,,NNE,8.1,30.0,90001.0
Los Angeles,Unknown,1970-01-07 13:00:00,-0.0,,-,11.0,,30.09,,California,54.0,,,,,,,5:00 AM,,,15.0,,NNE,8.1,30.0,90001.0
Los Angeles,Unknown,1970-01-07 14:00:00,1.9,,-,12.0,,30.09,,California,54.0,,,,,,,6:00 AM,,,15.0,,East,3.5,100.0,90001.0
Los Angeles,Unknown,1970-01-07 15:00:00,8.1,,-,17.0,,30.09,,California,52.0,,,,,,,7:00 AM,,,15.0,,NNE,9.2,30.0,90001.0
Los Angeles,Unknown,1970-01-07 16:00:00,9.0,,-,16.0,,30.09,,California,55.0,,,,,,,8:00 AM,,,35.0,,NE,6.9,40.0,90001.0
Los Angeles,Unknown,1970-01-07 17:00:00,-2.9,,-,9.0,,30.08,,California,55.9,,,,,,,9:00 AM,,,35.0,,NNE,12.7,30.0,90001.0
Los Angeles,Unknown,1970-01-07 18:00:00,-0.0,,-,9.0,,30.09,,California,61.0,,,,,,,10:00 AM,,,35.0,,NE,10.4,40.0,90001.0
Los Angeles,Unknown,1970-01-07 19:00:00,-0.0,,-,8.0,,30.06,,California,64.0,,,,,,,11:00 AM,,,35.0,,North,11.5,10.0,90001.0
