,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeEDT,TimeEST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
23,Overcast,2016-02-02 04:54:00,24.1,,-,47,N/A,30.04,43.0,,11:54 PM,10.0,North,4.6,350,Boston,Massachusetts,2101
0,Mostly Cloudy,2016-02-02 05:54:00,23.0,,-,47,N/A,30.06,42.1,,12:54 AM,10.0,NNW,6.9,330,Boston,Massachusetts,2101
1,Partly Cloudy,2016-02-02 06:54:00,23.0,,-,49,N/A,30.08,41.0,,1:54 AM,10.0,NW,5.8,310,Boston,Massachusetts,2101
2,Partly Cloudy,2016-02-02 07:54:00,24.1,,-,53,N/A,30.09,39.9,,2:54 AM,10.0,WNW,6.9,300,Boston,Massachusetts,2101
3,Clear,2016-02-02 08:54:00,24.1,,-,53,N/A,30.12,39.9,,3:54 AM,10.0,WNW,6.9,300,Boston,Massachusetts,2101
4,Clear,2016-02-02 09:54:00,24.1,,-,55,N/A,30.15,39.0,,4:54 AM,10.0,West,6.9,280,Boston,Massachusetts,2101
5,Clear,2016-02-02 10:54:00,23.0,,-,55,N/A,30.17,37.9,,5:54 AM,10.0,WNW,8.1,290,Boston,Massachusetts,2101
6,Partly Cloudy,2016-02-02 11:54:00,23.0,,-,55,N/A,30.19,37.9,,6:54 AM,10.0,West,8.1,280,Boston,Massachusetts,2101
7,Partly Cloudy,2016-02-02 12:54:00,23.0,,-,53,N/A,30.22,39.0,,7:54 AM,10.0,West,9.2,280,Boston,Massachusetts,2101
8,Scattered Clouds,2016-02-02 13:54:00,24.1,,-,49,N/A,30.27,42.1,,8:54 AM,10.0,WNW,9.2,290,Boston,Massachusetts,2101
9,Scattered Clouds,2016-02-02 14:54:00,23.0,,-,42,N/A,30.29,45.0,,9:54 AM,10.0,NNW,11.5,330,Boston,Massachusetts,2101
10,Scattered Clouds,2016-02-02 15:54:00,23.0,,-,39,N/A,30.29,46.9,,10:54 AM,10.0,NW,11.5,320,Boston,Massachusetts,2101
11,Scattered Clouds,2016-02-02 16:54:00,21.0,,16.1,36,N/A,30.28,46.9,,11:54 AM,10.0,NNW,10.4,340,Boston,Massachusetts,2101
12,Partly Cloudy,2016-02-02 17:54:00,21.9,,-,35,N/A,30.28,48.9,,12:54 PM,10.0,Calm,Calm,0,Boston,Massachusetts,2101
13,Partly Cloudy,2016-02-02 18:54:00,19.9,,-,32,N/A,30.27,48.9,,1:54 PM,10.0,WSW,5.8,250,Boston,Massachusetts,2101
14,Partly Cloudy,2016-02-02 19:54:00,21.9,,-,36,N/A,30.26,48.0,,2:54 PM,10.0,ESE,6.9,120,Boston,Massachusetts,2101
15,Clear,2016-02-02 20:54:00,26.1,,-,46,N/A,30.29,46.0,,3:54 PM,10.0,SE,5.8,130,Boston,Massachusetts,2101
16,Partly Cloudy,2016-02-02 21:54:00,28.9,,-,60,N/A,30.32,42.1,,4:54 PM,10.0,East,5.8,100,Boston,Massachusetts,2101
17,Partly Cloudy,2016-02-02 22:54:00,28.0,,-,60,N/A,30.34,41.0,,5:54 PM,10.0,ESE,8.1,110,Boston,Massachusetts,2101
18,Clear,2016-02-02 23:54:00,28.0,,-,65,N/A,30.38,39.0,,6:54 PM,10.0,South,6.9,170,Boston,Massachusetts,2101
19,Clear,2016-02-03 00:54:00,26.1,,-,62,N/A,30.39,37.9,,7:54 PM,10.0,South,8.1,170,Boston,Massachusetts,2101
20,Clear,2016-02-03 01:54:00,26.1,,-,62,N/A,30.40,37.9,,8:54 PM,10.0,South,6.9,180,Boston,Massachusetts,2101
21,Partly Cloudy,2016-02-03 02:54:00,27.0,,-,65,N/A,30.39,37.9,,9:54 PM,10.0,SE,3.5,130,Boston,Massachusetts,2101
22,Mostly Cloudy,2016-02-03 03:54:00,28.9,,-,73,N/A,30.38,37.0,,10:54 PM,10.0,Calm,Calm,0,Boston,Massachusetts,2101
23,Overcast,2016-02-03 04:54:00,28.9,,-,73,N/A,30.38,37.0,,11:54 PM,10.0,SSE,6.9,150,Boston,Massachusetts,2101
0,Mostly Cloudy,2016-02-03 05:54:00,28.9,,-,76,N/A,30.37,36.0,,12:54 AM,10.0,SE,5.8,140,Boston,Massachusetts,2101
1,Mostly Cloudy,2016-02-03 06:54:00,30.0,,-,79,N/A,30.39,36.0,,1:54 AM,10.0,South,5.8,170,Boston,Massachusetts,2101
2,Overcast,2016-02-03 07:54:00,30.9,,-,82,N/A,30.36,36.0,,2:54 AM,10.0,South,9.2,170,Boston,Massachusetts,2101
3,Overcast,2016-02-03 08:54:00,30.0,,-,79,N/A,30.38,36.0,,3:54 AM,10.0,South,6.9,190,Boston,Massachusetts,2101
4,Overcast,2016-02-03 09:54:00,30.0,,-,79,N/A,30.36,36.0,,4:54 AM,10.0,SSE,8.1,160,Boston,Massachusetts,2101
5,Overcast,2016-02-03 10:54:00,30.0,,-,79,N/A,30.38,36.0,,5:54 AM,10.0,South,6.9,170,Boston,Massachusetts,2101
6,Overcast,2016-02-03 11:54:00,30.9,,-,79,N/A,30.35,37.0,,6:54 AM,10.0,SE,10.4,140,Boston,Massachusetts,2101
7,Overcast,2016-02-03 12:54:00,32.0,,-,73,N/A,30.32,39.9,,7:54 AM,10.0,SE,16.1,140,Boston,Massachusetts,2101
8,Overcast,2016-02-03 13:54:00,33.1,,-,73,N/A,30.30,41.0,,8:54 AM,10.0,SSE,11.5,150,Boston,Massachusetts,2101
9,Overcast,2016-02-03 14:54:00,34.0,,-,73,0.00,30.26,42.1,,9:54 AM,10.0,SE,11.5,140,Boston,Massachusetts,2101
10,Light Rain,2016-02-03 15:54:00,36.0,Rain,-,79,0.00,30.21,42.1,,10:54 AM,10.0,SE,8.1,140,Boston,Massachusetts,2101
11,Light Rain,2016-02-03 16:54:00,39.0,Rain,-,76,0.00,30.13,46.0,,11:54 AM,10.0,SSE,20.7,160,Boston,Massachusetts,2101
12,Overcast,2016-02-03 17:54:00,39.9,,26.5,74,0.00,30.09,48.0,,12:54 PM,10.0,South,16.1,170,Boston,Massachusetts,2101
13,Overcast,2016-02-03 18:11:00,41.0,,-,76,N/A,30.07,48.2,,1:11 PM,10.0,SSE,17.3,160,Boston,Massachusetts,2101
14,Overcast,2016-02-03 18:54:00,43.0,,-,77,N/A,30.04,50.0,,1:54 PM,10.0,South,21.9,170,Boston,Massachusetts,2101
15,Light Rain,2016-02-03 19:42:00,44.6,Rain,27.6,76,0.00,30.02,51.8,,2:42 PM,10.0,South,18.4,180,Boston,Massachusetts,2101
16,Light Rain,2016-02-03 19:54:00,46.0,Rain,-,86,0.00,30.01,50.0,,2:54 PM,8.0,South,20.7,170,Boston,Massachusetts,2101
17,Light Rain,2016-02-03 20:17:00,46.4,Rain,-,82,0.00,30.01,51.8,,3:17 PM,8.0,South,20.7,180,Boston,Massachusetts,2101
18,Light Rain,2016-02-03 20:54:00,48.0,Rain,29.9,89,0.01,30.00,51.1,,3:54 PM,9.0,South,23.0,180,Boston,Massachusetts,2101
19,Light Rain,2016-02-03 21:28:00,48.2,Rain,28.8,88,0.00,29.98,51.8,,4:28 PM,10.0,South,20.7,180,Boston,Massachusetts,2101
20,Light Rain,2016-02-03 21:54:00,48.9,Rain,-,92,0.01,29.97,51.1,,4:54 PM,10.0,South,19.6,180,Boston,Massachusetts,2101
21,Overcast,2016-02-03 22:54:00,51.1,,-,86,0.00,29.97,55.0,,5:54 PM,10.0,South,17.3,190,Boston,Massachusetts,2101
22,Rain,2016-02-03 23:54:00,53.1,Rain,25.3,90,0.08,29.99,55.9,,6:54 PM,5.0,SSW,17.3,210,Boston,Massachusetts,2101
23,Light Rain,2016-02-04 00:36:00,51.8,Rain,29.9,94,0.05,29.96,53.6,,7:36 PM,8.0,South,24.2,190,Boston,Massachusetts,2101
24,Light Rain,2016-02-04 00:54:00,52.0,Rain,-,93,0.07,29.94,54.0,,7:54 PM,7.0,South,26.5,190,Boston,Massachusetts,2101
25,Rain,2016-02-04 01:54:00,52.0,Rain,28.8,93,0.12,29.91,54.0,,8:54 PM,5.0,South,24.2,170,Boston,Massachusetts,2101
26,Light Rain,2016-02-04 02:54:00,53.1,Rain,39.1,90,0.03,29.84,55.9,,9:54 PM,10.0,South,29.9,180,Boston,Massachusetts,2101
27,Mostly Cloudy,2016-02-04 03:52:00,54.0,,-,93,0.01,29.82,55.9,,10:52 PM,10.0,SSW,21.9,200,Boston,Massachusetts,2101
28,Mostly Cloudy,2016-02-04 03:58:00,53.6,,-,94,N/A,29.82,55.4,,10:58 PM,10.0,SSW,20.7,200,Boston,Massachusetts,2101
29,Overcast,2016-02-04 04:54:00,54.0,,-,93,N/A,29.84,55.9,,11:54 PM,10.0,SSW,13.8,200,Boston,Massachusetts,2101
0,Overcast,2016-02-04 05:54:00,53.1,,-,90,N/A,29.86,55.9,,12:54 AM,10.0,SSW,12.7,210,Boston,Massachusetts,2101
1,Scattered Clouds,2016-02-04 06:54:00,53.1,,19.6,93,N/A,29.88,55.0,,1:54 AM,10.0,SSW,16.1,210,Boston,Massachusetts,2101
2,Overcast,2016-02-04 07:54:00,52.0,,-,93,N/A,29.87,54.0,,2:54 AM,10.0,SSW,10.4,210,Boston,Massachusetts,2101
3,Overcast,2016-02-04 08:02:00,51.8,,-,94,N/A,29.87,53.6,,3:02 AM,10.0,SSW,10.4,210,Boston,Massachusetts,2101
4,Mostly Cloudy,2016-02-04 08:54:00,52.0,,-,93,N/A,29.86,54.0,,3:54 AM,10.0,SSW,10.4,210,Boston,Massachusetts,2101
5,Mostly Cloudy,2016-02-04 09:54:00,52.0,,-,93,N/A,29.86,54.0,,4:54 AM,10.0,SW,9.2,220,Boston,Massachusetts,2101
6,Overcast,2016-02-04 10:54:00,53.1,,-,93,N/A,29.85,55.0,,5:54 AM,7.0,SSW,11.5,210,Boston,Massachusetts,2101
7,Overcast,2016-02-04 11:27:00,53.6,,-,94,N/A,29.85,55.4,,6:27 AM,7.0,SW,10.4,220,Boston,Massachusetts,2101
8,Overcast,2016-02-04 11:54:00,53.1,,-,93,N/A,29.86,55.0,,6:54 AM,10.0,SSW,10.4,210,Boston,Massachusetts,2101
9,Light Rain,2016-02-04 12:54:00,54.0,Rain,-,96,0.00,29.88,55.0,,7:54 AM,7.0,SW,9.2,230,Boston,Massachusetts,2101
10,Overcast,2016-02-04 13:54:00,54.0,,-,96,0.00,29.89,55.0,,8:54 AM,10.0,SW,9.2,220,Boston,Massachusetts,2101
11,Overcast,2016-02-04 14:54:00,50.0,,18.4,83,0.00,29.94,55.0,,9:54 AM,10.0,WNW,13.8,300,Boston,Massachusetts,2101
12,Overcast,2016-02-04 15:31:00,48.2,,-,82,0.00,29.96,53.6,,10:31 AM,10.0,NW,9.2,320,Boston,Massachusetts,2101
13,Overcast,2016-02-04 15:54:00,46.9,,-,77,0.00,29.96,54.0,,10:54 AM,10.0,WNW,8.1,290,Boston,Massachusetts,2101
14,Overcast,2016-02-04 16:54:00,42.1,,-,64,N/A,29.95,54.0,,11:54 AM,10.0,West,6.9,280,Boston,Massachusetts,2101
15,Overcast,2016-02-04 17:54:00,35.1,,-,47,N/A,29.94,55.0,,12:54 PM,10.0,West,12.7,270,Boston,Massachusetts,2101
16,Overcast,2016-02-04 18:54:00,30.9,,20.7,40,N/A,29.94,55.0,,1:54 PM,10.0,West,13.8,270,Boston,Massachusetts,2101
17,Overcast,2016-02-04 19:54:00,28.9,,-,37,N/A,29.96,55.0,,2:54 PM,10.0,WNW,11.5,290,Boston,Massachusetts,2101
18,Overcast,2016-02-04 20:54:00,28.0,,-,37,N/A,29.97,54.0,,3:54 PM,10.0,WNW,8.1,290,Boston,Massachusetts,2101
19,Overcast,2016-02-04 21:54:00,28.9,,-,40,N/A,30.02,53.1,,4:54 PM,10.0,WNW,9.2,300,Boston,Massachusetts,2101
20,Overcast,2016-02-04 22:54:00,28.9,,19.6,44,N/A,30.03,50.0,,5:54 PM,10.0,NNW,13.8,330,Boston,Massachusetts,2101
21,Overcast,2016-02-04 23:54:00,28.9,,-,46,N/A,30.06,48.9,,6:54 PM,10.0,NW,9.2,310,Boston,Massachusetts,2101
22,Overcast,2016-02-05 00:54:00,30.0,,-,50,N/A,30.05,48.0,,7:54 PM,10.0,NNW,10.4,330,Boston,Massachusetts,2101
23,Overcast,2016-02-05 01:54:00,30.0,,-,52,N/A,30.08,46.9,,8:54 PM,10.0,NW,8.1,320,Boston,Massachusetts,2101
24,Overcast,2016-02-05 02:54:00,30.0,,-,52,N/A,30.06,46.9,,9:54 PM,10.0,NNW,8.1,340,Boston,Massachusetts,2101
25,Overcast,2016-02-05 03:54:00,28.9,,-,51,N/A,30.05,46.0,,10:54 PM,10.0,NNW,8.1,340,Boston,Massachusetts,2101
26,Light Rain,2016-02-05 04:54:00,30.0,Rain,-,58,0.00,30.06,44.1,,11:54 PM,10.0,NNW,6.9,330,Boston,Massachusetts,2101
0,Light Rain,2016-02-05 05:54:00,30.9,Rain,-,65,0.03,30.06,42.1,,12:54 AM,10.0,NNW,9.2,330,Boston,Massachusetts,2101
1,Light Rain,2016-02-05 06:54:00,33.1,Rain,-,73,0.01,30.05,41.0,,1:54 AM,8.0,NNW,8.1,330,Boston,Massachusetts,2101
2,Light Rain,2016-02-05 07:54:00,33.1,Rain,-,77,0.02,30.05,39.9,,2:54 AM,10.0,North,9.2,350,Boston,Massachusetts,2101
3,Light Rain,2016-02-05 08:54:00,34.0,Rain,-,86,0.02,30.02,37.9,,3:54 AM,8.0,North,12.7,10,Boston,Massachusetts,2101
4,Rain,2016-02-05 09:11:00,33.8,Rain,-,87,0.02,30.03,37.4,,4:11 AM,7.0,North,11.5,350,Boston,Massachusetts,2101
5,Rain,2016-02-05 09:43:00,33.8,Rain,-,87,0.05,30.03,37.4,,4:43 AM,7.0,NNW,9.2,340,Boston,Massachusetts,2101
6,Heavy Rain,2016-02-05 09:54:00,34.0,Rain,-,89,0.08,30.03,37.0,,4:54 AM,4.0,North,10.4,350,Boston,Massachusetts,2101
7,Light Rain,2016-02-05 10:14:00,33.8,Rain-Snow,-,93,0.04,30.02,35.6,,5:14 AM,5.0,North,9.2,350,Boston,Massachusetts,2101
8,Rain,2016-02-05 10:54:00,33.1,Rain-Snow,-,92,0.12,30.04,35.1,,5:54 AM,4.0,NNW,9.2,330,Boston,Massachusetts,2101
9,Light Snow,2016-02-05 11:06:00,30.2,Snow,-,87,0.02,30.04,33.8,,6:06 AM,1.0,NNW,8.1,340,Boston,Massachusetts,2101
10,Light Snow,2016-02-05 11:54:00,30.9,Snow,-,92,0.12,30.04,33.1,,6:54 AM,1.5,North,8.1,350,Boston,Massachusetts,2101
11,Light Snow,2016-02-05 12:25:00,30.2,Snow,-,87,0.04,30.03,33.8,,7:25 AM,1.8,North,10.4,360,Boston,Massachusetts,2101
12,Light Snow,2016-02-05 12:31:00,30.2,Snow,-,87,0.04,30.02,33.8,,7:31 AM,2.0,North,12.7,360,Boston,Massachusetts,2101
13,Light Snow,2016-02-05 12:34:00,30.2,Snow,-,87,0.05,30.02,33.8,,7:34 AM,1.8,North,12.7,360,Boston,Massachusetts,2101
14,Light Snow,2016-02-05 12:54:00,32.0,Snow,-,96,0.08,30.05,33.1,,7:54 AM,1.0,NNW,9.2,340,Boston,Massachusetts,2101
15,Light Snow,2016-02-05 13:19:00,32.0,Snow,-,93,0.04,30.06,33.8,,8:19 AM,0.8,North,11.5,350,Boston,Massachusetts,2101
16,Light Snow,2016-02-05 13:54:00,30.9,Snow,-,92,0.10,30.06,33.1,,8:54 AM,0.8,North,11.5,350,Boston,Massachusetts,2101
17,Light Snow,2016-02-05 14:39:00,30.2,Snow,21.9,87,0.06,30.04,33.8,,9:39 AM,1.5,North,15.0,360,Boston,Massachusetts,2101
18,Light Snow,2016-02-05 14:54:00,30.9,Snow,26.5,92,0.06,30.02,33.1,,9:54 AM,0.8,North,18.4,10,Boston,Massachusetts,2101
19,Snow,2016-02-05 15:33:00,30.2,Fog-Snow,24.2,93,0.03,30.03,32.0,,10:33 AM,0.5,North,15.0,360,Boston,Massachusetts,2101
20,Heavy Snow,2016-02-05 15:54:00,30.0,Fog-Snow,28.8,92,0.06,30.01,32.0,,10:54 AM,0.2,North,20.7,360,Boston,Massachusetts,2101
21,Heavy Snow,2016-02-05 16:54:00,30.0,Fog-Snow,-,96,0.09,29.97,30.9,,11:54 AM,0.2,North,19.6,10,Boston,Massachusetts,2101
22,Heavy Snow,2016-02-05 17:17:00,30.2,Fog-Snow,28.8,100,0.03,29.91,30.2,,12:17 PM,0.2,North,18.4,10,Boston,Massachusetts,2101
23,Heavy Snow,2016-02-05 17:27:00,30.2,Fog-Snow,-,100,0.05,29.95,30.2,,12:27 PM,0.2,North,16.1,360,Boston,Massachusetts,2101
24,Snow,2016-02-05 17:54:00,30.9,Fog-Snow,-,100,0.07,29.98,30.9,,12:54 PM,0.5,NNW,12.7,340,Boston,Massachusetts,2101
25,Snow,2016-02-05 18:54:00,30.0,Fog-Snow,26.5,100,0.07,29.94,30.0,,1:54 PM,0.2,NNW,13.8,330,Boston,Massachusetts,2101
26,Light Snow,2016-02-05 19:13:00,30.2,Snow,25.3,100,0.01,29.96,30.2,,2:13 PM,0.8,NW,16.1,320,Boston,Massachusetts,2101
27,Light Snow,2016-02-05 19:23:00,28.4,Snow,25.3,93,0.01,29.96,30.2,,2:23 PM,0.8,NW,16.1,310,Boston,Massachusetts,2101
28,Light Snow,2016-02-05 19:41:00,28.4,Snow,24.2,100,0.02,29.96,28.4,,2:41 PM,0.8,NW,18.4,310,Boston,Massachusetts,2101
29,Light Snow,2016-02-05 19:54:00,28.9,Snow,24.2,100,0.02,29.95,28.9,,2:54 PM,0.8,NW,16.1,310,Boston,Massachusetts,2101
30,Light Snow,2016-02-05 20:54:00,27.0,Snow,23.0,92,0.01,29.97,28.9,,3:54 PM,0.8,NW,18.4,310,Boston,Massachusetts,2101
31,Light Snow,2016-02-05 21:54:00,28.0,Snow,21.9,89,0.01,30.02,30.9,,4:54 PM,0.8,NNW,10.4,330,Boston,Massachusetts,2101
32,Light Snow,2016-02-05 21:59:00,26.6,Snow,-,86,0.00,30.02,30.2,,4:59 PM,2.0,NNW,11.5,330,Boston,Massachusetts,2101
33,Light Snow,2016-02-05 22:07:00,26.6,Snow,18.4,86,0.00,30.03,30.2,,5:07 PM,6.0,NW,12.7,320,Boston,Massachusetts,2101
34,Mostly Cloudy,2016-02-05 22:54:00,24.1,,23.0,76,0.00,30.07,30.9,,5:54 PM,10.0,West,12.7,280,Boston,Massachusetts,2101
35,Scattered Clouds,2016-02-05 23:54:00,19.0,,25.3,64,N/A,30.11,30.0,,6:54 PM,10.0,NW,16.1,310,Boston,Massachusetts,2101
36,Partly Cloudy,2016-02-06 00:54:00,18.0,,27.6,64,N/A,30.14,28.9,,7:54 PM,10.0,NW,17.3,310,Boston,Massachusetts,2101
37,Clear,2016-02-06 01:54:00,17.1,,25.3,66,N/A,30.18,27.0,,8:54 PM,10.0,NW,16.1,320,Boston,Massachusetts,2101
38,Clear,2016-02-06 02:54:00,17.1,,-,66,N/A,30.21,27.0,,9:54 PM,10.0,NW,16.1,310,Boston,Massachusetts,2101
39,Clear,2016-02-06 03:54:00,16.0,,23.0,66,N/A,30.22,26.1,,10:54 PM,10.0,NW,16.1,320,Boston,Massachusetts,2101
40,Clear,2016-02-06 04:54:00,16.0,,23.0,66,N/A,30.25,26.1,,11:54 PM,10.0,NW,10.4,310,Boston,Massachusetts,2101
0,Clear,2016-02-06 05:54:00,15.1,,-,66,N/A,30.26,25.0,,12:54 AM,10.0,WNW,10.4,290,Boston,Massachusetts,2101
1,Clear,2016-02-06 06:54:00,15.1,,-,69,N/A,30.28,24.1,,1:54 AM,10.0,WNW,6.9,290,Boston,Massachusetts,2101
2,Clear,2016-02-06 07:54:00,15.1,,-,69,N/A,30.30,24.1,,2:54 AM,10.0,WNW,6.9,290,Boston,Massachusetts,2101
3,Clear,2016-02-06 08:54:00,15.1,,-,63,N/A,30.32,26.1,,3:54 AM,10.0,West,8.1,270,Boston,Massachusetts,2101
4,Clear,2016-02-06 09:54:00,15.1,,-,66,N/A,30.33,25.0,,4:54 AM,10.0,West,8.1,280,Boston,Massachusetts,2101
5,Clear,2016-02-06 11:54:00,16.0,,-,66,N/A,30.36,26.1,,6:54 AM,10.0,West,9.2,280,Boston,Massachusetts,2101
6,Partly Cloudy,2016-02-06 12:54:00,17.1,,-,69,N/A,30.36,26.1,,7:54 AM,10.0,West,6.9,280,Boston,Massachusetts,2101
7,Clear,2016-02-06 13:54:00,19.0,,-,67,N/A,30.38,28.9,,8:54 AM,10.0,WSW,4.6,250,Boston,Massachusetts,2101
8,Mostly Cloudy,2016-02-06 14:54:00,19.0,,-,64,N/A,30.39,30.0,,9:54 AM,10.0,West,10.4,270,Boston,Massachusetts,2101
9,Mostly Cloudy,2016-02-06 15:54:00,21.9,,-,72,N/A,30.38,30.0,,10:54 AM,10.0,SW,8.1,220,Boston,Massachusetts,2101
10,Mostly Cloudy,2016-02-06 16:54:00,24.1,,-,73,N/A,30.34,32.0,,11:54 AM,10.0,SW,10.4,230,Boston,Massachusetts,2101
11,Mostly Cloudy,2016-02-06 17:54:00,24.1,,-,67,N/A,30.31,34.0,,12:54 PM,10.0,SW,11.5,230,Boston,Massachusetts,2101
12,Mostly Cloudy,2016-02-06 18:54:00,25.0,,-,70,N/A,30.30,34.0,,1:54 PM,10.0,SSW,11.5,210,Boston,Massachusetts,2101
13,Mostly Cloudy,2016-02-06 19:54:00,24.1,,-,64,N/A,30.28,35.1,,2:54 PM,10.0,SSW,16.1,210,Boston,Massachusetts,2101
14,Mostly Cloudy,2016-02-06 20:54:00,23.0,,21.9,61,N/A,30.27,35.1,,3:54 PM,10.0,SSW,11.5,200,Boston,Massachusetts,2101
15,Mostly Cloudy,2016-02-06 21:54:00,24.1,,-,67,N/A,30.27,34.0,,4:54 PM,10.0,SSW,11.5,200,Boston,Massachusetts,2101
16,Scattered Clouds,2016-02-06 22:54:00,25.0,,-,72,N/A,30.27,33.1,,5:54 PM,10.0,SSW,11.5,210,Boston,Massachusetts,2101
17,Scattered Clouds,2016-02-06 23:54:00,25.0,,-,75,N/A,30.27,32.0,,6:54 PM,10.0,SW,15.0,220,Boston,Massachusetts,2101
18,Scattered Clouds,2016-02-07 00:54:00,24.1,,-,76,N/A,30.26,30.9,,7:54 PM,10.0,SW,15.0,220,Boston,Massachusetts,2101
19,Partly Cloudy,2016-02-07 01:54:00,24.1,,-,76,N/A,30.26,30.9,,8:54 PM,10.0,SW,15.0,230,Boston,Massachusetts,2101
20,Scattered Clouds,2016-02-07 02:54:00,24.1,,-,79,N/A,30.25,30.0,,9:54 PM,10.0,SW,13.8,230,Boston,Massachusetts,2101
21,Partly Cloudy,2016-02-07 03:54:00,25.0,,-,79,N/A,30.24,30.9,,10:54 PM,10.0,WSW,9.2,240,Boston,Massachusetts,2101
22,Mostly Cloudy,2016-02-07 04:54:00,24.1,,-,79,N/A,30.23,30.0,,11:54 PM,10.0,SW,11.5,220,Boston,Massachusetts,2101
0,Partly Cloudy,2016-02-07 05:54:00,24.1,,-,79,N/A,30.20,30.0,,12:54 AM,10.0,SW,12.7,220,Boston,Massachusetts,2101
1,Scattered Clouds,2016-02-07 06:54:00,24.1,,-,76,N/A,30.18,30.9,,1:54 AM,10.0,SW,15.0,230,Boston,Massachusetts,2101
2,Clear,2016-02-07 07:54:00,23.0,,-,72,N/A,30.17,30.9,,2:54 AM,10.0,SW,15.0,230,Boston,Massachusetts,2101
3,Clear,2016-02-07 08:54:00,23.0,,-,75,N/A,30.17,30.0,,3:54 AM,10.0,SW,10.4,230,Boston,Massachusetts,2101
4,Clear,2016-02-07 09:54:00,23.0,,-,72,N/A,30.17,30.9,,4:54 AM,10.0,WSW,8.1,240,Boston,Massachusetts,2101
5,Clear,2016-02-07 10:54:00,21.9,,-,66,N/A,30.15,32.0,,5:54 AM,10.0,West,10.4,260,Boston,Massachusetts,2101
6,Clear,2016-02-07 11:54:00,21.9,,-,66,N/A,30.17,32.0,,6:54 AM,10.0,WSW,6.9,240,Boston,Massachusetts,2101
7,Partly Cloudy,2016-02-07 12:54:00,23.0,,-,75,N/A,30.18,30.2,,7:54 AM,10.0,WSW,5.8,240,Boston,Massachusetts,2101
8,Partly Cloudy,2016-02-07 13:54:00,22.1,,-,68,N/A,30.17,31.5,,8:54 AM,10.0,SW,4.6,230,Boston,Massachusetts,2101
9,Partly Cloudy,2016-02-07 14:54:00,24.8,,-,75,N/A,30.19,32.0,,9:54 AM,10.0,Calm,Calm,0,Boston,Massachusetts,2101
10,Scattered Clouds,2016-02-07 15:54:00,24.8,,-,65,N/A,30.16,35.6,,10:54 AM,10.0,West,3.5,260,Boston,Massachusetts,2101
11,Scattered Clouds,2016-02-07 16:54:00,23.0,,-,52,N/A,30.13,39.2,,11:54 AM,10.0,West,3.5,270,Boston,Massachusetts,2101
12,Scattered Clouds,2016-02-07 17:54:00,21.9,,-,42,N/A,30.14,44.1,,12:54 PM,10.0,Variable,3.5,0,Boston,Massachusetts,2101
13,Scattered Clouds,2016-02-07 18:54:00,27.0,,-,60,N/A,30.15,39.9,,1:54 PM,10.0,SSE,8.1,150,Boston,Massachusetts,2101
14,Scattered Clouds,2016-02-07 19:54:00,26.1,,-,55,N/A,30.14,41.0,,2:54 PM,10.0,ESE,5.8,110,Boston,Massachusetts,2101
15,Mostly Cloudy,2016-02-07 20:54:00,28.0,,-,65,N/A,30.12,39.0,,3:54 PM,10.0,East,8.1,80,Boston,Massachusetts,2101
16,Mostly Cloudy,2016-02-07 21:54:00,28.9,,-,70,N/A,30.12,37.9,,4:54 PM,10.0,ENE,9.2,70,Boston,Massachusetts,2101
17,Scattered Clouds,2016-02-07 22:54:00,28.0,,-,68,N/A,30.12,37.9,,5:54 PM,10.0,ENE,8.1,60,Boston,Massachusetts,2101
18,Partly Cloudy,2016-02-07 23:54:00,28.0,,-,68,N/A,30.12,37.9,,6:54 PM,10.0,ENE,10.4,70,Boston,Massachusetts,2101
19,Partly Cloudy,2016-02-08 00:54:00,28.0,,-,68,N/A,30.12,37.9,,7:54 PM,10.0,ENE,12.7,60,Boston,Massachusetts,2101
20,Scattered Clouds,2016-02-08 01:54:00,28.0,,-,65,N/A,30.08,39.0,,8:54 PM,10.0,ENE,15.0,60,Boston,Massachusetts,2101
21,Scattered Clouds,2016-02-08 02:54:00,28.9,,-,67,N/A,30.07,39.0,,9:54 PM,10.0,ENE,19.6,70,Boston,Massachusetts,2101
22,Scattered Clouds,2016-02-08 03:54:00,28.9,,-,70,N/A,30.05,37.9,,10:54 PM,10.0,ENE,20.7,60,Boston,Massachusetts,2101
23,Overcast,2016-02-08 04:54:00,30.0,,-,73,N/A,30.03,37.9,,11:54 PM,10.0,ENE,21.9,70,Boston,Massachusetts,2101
0,Overcast,2016-02-08 05:54:00,28.9,,32.2,70,N/A,29.99,37.9,,12:54 AM,10.0,ENE,21.9,60,Boston,Massachusetts,2101
1,Overcast,2016-02-08 06:54:00,28.9,,38.0,73,N/A,29.95,37.0,,1:54 AM,10.0,NE,28.8,50,Boston,Massachusetts,2101
2,Overcast,2016-02-08 07:06:00,28.4,,38.0,70,N/A,29.95,37.4,,2:06 AM,10.0,NE,28.8,50,Boston,Massachusetts,2101
3,Overcast,2016-02-08 07:36:00,26.6,,39.1,70,N/A,29.93,35.6,,2:36 AM,10.0,NE,28.8,40,Boston,Massachusetts,2101
4,Overcast,2016-02-08 07:54:00,26.1,,41.4,67,N/A,29.93,36.0,,2:54 AM,10.0,NE,31.1,50,Boston,Massachusetts,2101
