,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
12,Mostly Cloudy,2016-08-31 16:56:00,54.0,,-,72,N/A,29.98,63.0,9:56 AM,,10.0,West,17.3,270,San Francisco,California,94101
13,Mostly Cloudy,2016-08-31 17:56:00,54.0,,-,70,N/A,29.98,64.0,10:56 AM,,10.0,West,20.7,260,San Francisco,California,94101
14,Scattered Clouds,2016-08-31 18:30:00,53.1,,-,65,N/A,29.98,64.9,11:30 AM,,10.0,West,21.9,260,San Francisco,California,94101
15,Partly Cloudy,2016-08-31 18:56:00,54.0,,26.5,65,N/A,29.98,66.0,11:56 AM,,10.0,West,21.9,270,San Francisco,California,94101
16,Partly Cloudy,2016-08-31 19:56:00,54.0,,-,58,N/A,29.97,69.1,12:56 PM,,10.0,West,19.6,270,San Francisco,California,94101
17,Partly Cloudy,2016-08-31 20:56:00,55.0,,-,61,N/A,29.97,69.1,1:56 PM,,10.0,West,18.4,260,San Francisco,California,94101
18,Partly Cloudy,2016-08-31 21:56:00,55.9,,27.6,61,N/A,29.96,70.0,2:56 PM,,10.0,West,17.3,270,San Francisco,California,94101
19,Partly Cloudy,2016-08-31 22:56:00,55.9,,36.8,61,N/A,29.95,70.0,3:56 PM,,10.0,West,27.6,270,San Francisco,California,94101
20,Partly Cloudy,2016-08-31 23:56:00,57.0,,33.4,68,N/A,29.94,68.0,4:56 PM,,10.0,West,24.2,270,San Francisco,California,94101
21,Scattered Clouds,2016-09-01 00:56:00,57.0,,40.3,70,N/A,29.93,66.9,5:56 PM,,10.0,West,32.2,260,San Francisco,California,94101
22,Scattered Clouds,2016-09-01 01:56:00,57.0,,41.4,75,N/A,29.92,64.9,6:56 PM,,10.0,West,31.1,260,San Francisco,California,94101
23,Scattered Clouds,2016-09-01 02:56:00,57.0,,33.4,81,N/A,29.92,63.0,7:56 PM,,10.0,West,24.2,260,San Francisco,California,94101
24,Scattered Clouds,2016-09-01 03:56:00,55.9,,23.0,80,N/A,29.93,62.1,8:56 PM,,10.0,West,11.5,270,San Francisco,California,94101
25,Mostly Cloudy,2016-09-01 04:09:00,55.9,,24.2,83,N/A,29.94,61.0,9:09 PM,,10.0,WNW,12.7,290,San Francisco,California,94101
26,Mostly Cloudy,2016-09-01 04:25:00,57.0,,20.7,87,N/A,29.94,61.0,9:25 PM,,10.0,West,13.8,280,San Francisco,California,94101
27,Mostly Cloudy,2016-09-01 04:56:00,57.0,,-,87,N/A,29.96,61.0,9:56 PM,,10.0,West,15.0,280,San Francisco,California,94101
28,Overcast,2016-09-01 05:56:00,55.9,,-,83,N/A,29.96,61.0,10:56 PM,,10.0,West,18.4,270,San Francisco,California,94101
29,Overcast,2016-09-01 06:56:00,55.9,,-,86,N/A,29.96,60.1,11:56 PM,,10.0,West,15.0,260,San Francisco,California,94101
0,Mostly Cloudy,2016-09-01 07:56:00,55.9,,-,90,N/A,29.96,59.0,12:56 AM,,10.0,West,12.7,280,San Francisco,California,94101
1,Mostly Cloudy,2016-09-01 08:56:00,55.9,,-,86,N/A,29.96,60.1,1:56 AM,,10.0,WNW,8.1,290,San Francisco,California,94101
2,Mostly Cloudy,2016-09-01 09:56:00,55.0,,-,87,N/A,29.96,59.0,2:56 AM,,10.0,West,10.4,270,San Francisco,California,94101
3,Mostly Cloudy,2016-09-01 10:56:00,55.0,,-,83,N/A,29.95,60.1,3:56 AM,,10.0,West,8.1,270,San Francisco,California,94101
4,Mostly Cloudy,2016-09-01 11:56:00,55.0,,-,83,N/A,29.95,60.1,4:56 AM,,10.0,West,11.5,260,San Francisco,California,94101
5,Mostly Cloudy,2016-09-01 12:56:00,55.0,,-,83,N/A,29.96,60.1,5:56 AM,,10.0,West,6.9,260,San Francisco,California,94101
6,Overcast,2016-09-01 13:56:00,54.0,,-,83,N/A,29.97,59.0,6:56 AM,,10.0,WSW,8.1,250,San Francisco,California,94101
7,Overcast,2016-09-01 14:56:00,54.0,,-,83,N/A,29.99,59.0,7:56 AM,,10.0,WSW,12.7,250,San Francisco,California,94101
8,Overcast,2016-09-01 15:56:00,54.0,,-,83,N/A,29.99,59.0,8:56 AM,,10.0,West,8.1,260,San Francisco,California,94101
9,Overcast,2016-09-01 16:56:00,54.0,,-,80,N/A,30.01,60.1,9:56 AM,,10.0,West,9.2,270,San Francisco,California,94101
10,Overcast,2016-09-01 17:56:00,54.0,,-,75,N/A,30.00,62.1,10:56 AM,,10.0,West,10.4,260,San Francisco,California,94101
11,Mostly Cloudy,2016-09-01 18:56:00,54.0,,-,70,N/A,30.00,64.0,11:56 AM,,10.0,West,10.4,270,San Francisco,California,94101
12,Mostly Cloudy,2016-09-01 19:30:00,54.0,,-,68,N/A,29.99,64.9,12:30 PM,,10.0,West,10.4,260,San Francisco,California,94101
13,Mostly Cloudy,2016-09-01 19:56:00,54.0,,23.0,68,N/A,29.99,64.9,12:56 PM,,10.0,West,16.1,260,San Francisco,California,94101
14,Scattered Clouds,2016-09-01 20:56:00,54.0,,-,65,N/A,29.98,66.0,1:56 PM,,10.0,West,18.4,270,San Francisco,California,94101
15,Scattered Clouds,2016-09-01 21:56:00,54.0,,-,63,N/A,29.96,66.9,2:56 PM,,10.0,West,12.7,260,San Francisco,California,94101
16,Scattered Clouds,2016-09-01 22:56:00,54.0,,-,68,N/A,29.96,64.9,3:56 PM,,10.0,West,20.7,270,San Francisco,California,94101
17,Mostly Cloudy,2016-09-01 23:56:00,54.0,,24.2,70,N/A,29.95,64.0,4:56 PM,,10.0,West,19.6,260,San Francisco,California,94101
18,Mostly Cloudy,2016-09-02 00:56:00,54.0,,-,75,N/A,29.94,62.1,5:56 PM,,10.0,West,18.4,270,San Francisco,California,94101
19,Mostly Cloudy,2016-09-02 01:56:00,54.0,,-,78,N/A,29.93,61.0,6:56 PM,,10.0,WSW,12.7,240,San Francisco,California,94101
20,Mostly Cloudy,2016-09-02 02:28:00,54.0,,-,78,N/A,29.93,61.0,7:28 PM,,10.0,WSW,12.7,250,San Francisco,California,94101
21,Mostly Cloudy,2016-09-02 02:56:00,53.1,,-,75,N/A,29.93,61.0,7:56 PM,,10.0,WSW,11.5,240,San Francisco,California,94101
22,Scattered Clouds,2016-09-02 03:56:00,53.1,,-,78,N/A,29.94,60.1,8:56 PM,,10.0,West,9.2,270,San Francisco,California,94101
23,Partly Cloudy,2016-09-02 04:56:00,53.1,,-,78,N/A,29.94,60.1,9:56 PM,,10.0,West,8.1,270,San Francisco,California,94101
24,Partly Cloudy,2016-09-02 05:56:00,52.0,,-,75,N/A,29.95,60.1,10:56 PM,,10.0,SW,8.1,230,San Francisco,California,94101
25,Partly Cloudy,2016-09-02 06:56:00,52.0,,-,75,N/A,29.95,60.1,11:56 PM,,10.0,Calm,Calm,0,San Francisco,California,94101
0,Partly Cloudy,2016-09-02 07:56:00,52.0,,-,78,N/A,29.94,59.0,12:56 AM,,10.0,South,3.5,180,San Francisco,California,94101
1,Partly Cloudy,2016-09-02 08:56:00,52.0,,-,78,N/A,29.92,59.0,1:56 AM,,10.0,NNW,3.5,330,San Francisco,California,94101
2,Partly Cloudy,2016-09-02 09:56:00,52.0,,-,81,N/A,29.91,57.9,2:56 AM,,10.0,NW,3.5,310,San Francisco,California,94101
3,Partly Cloudy,2016-09-02 10:56:00,51.1,,-,78,N/A,29.91,57.9,3:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
4,Partly Cloudy,2016-09-02 11:56:00,51.1,,-,84,N/A,29.91,55.9,4:56 AM,,10.0,WNW,3.5,290,San Francisco,California,94101
5,Partly Cloudy,2016-09-02 12:56:00,50.0,,-,80,N/A,29.91,55.9,5:56 AM,,10.0,West,5.8,280,San Francisco,California,94101
6,Partly Cloudy,2016-09-02 13:56:00,51.1,,-,81,N/A,29.93,57.0,6:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
7,Partly Cloudy,2016-09-02 14:56:00,52.0,,-,81,N/A,29.94,57.9,7:56 AM,,10.0,NW,3.5,310,San Francisco,California,94101
8,Partly Cloudy,2016-09-02 15:56:00,52.0,,-,72,N/A,29.94,61.0,8:56 AM,,10.0,WNW,8.1,300,San Francisco,California,94101
9,Partly Cloudy,2016-09-02 16:56:00,52.0,,-,60,N/A,29.94,66.0,9:56 AM,,10.0,WNW,4.6,300,San Francisco,California,94101
10,Mostly Cloudy,2016-09-02 17:56:00,52.0,,-,56,N/A,29.94,68.0,10:56 AM,,10.0,NW,10.4,320,San Francisco,California,94101
11,Mostly Cloudy,2016-09-02 18:56:00,51.1,,-,51,N/A,29.93,70.0,11:56 AM,,10.0,WNW,17.3,300,San Francisco,California,94101
12,Mostly Cloudy,2016-09-02 19:56:00,52.0,,-,54,N/A,29.91,69.1,12:56 PM,,10.0,WNW,17.3,290,San Francisco,California,94101
13,Mostly Cloudy,2016-09-02 20:56:00,53.1,,-,55,N/A,29.92,70.0,1:56 PM,,10.0,West,20.7,270,San Francisco,California,94101
14,Mostly Cloudy,2016-09-02 21:56:00,53.1,,-,59,N/A,29.91,68.0,2:56 PM,,10.0,West,20.7,280,San Francisco,California,94101
15,Mostly Cloudy,2016-09-02 22:56:00,53.1,,28.8,59,N/A,29.89,68.0,3:56 PM,,10.0,West,21.9,270,San Francisco,California,94101
16,Scattered Clouds,2016-09-02 23:56:00,53.1,,29.9,61,N/A,29.88,66.9,4:56 PM,,10.0,West,18.4,260,San Francisco,California,94101
17,Partly Cloudy,2016-09-03 00:56:00,52.0,,25.3,63,N/A,29.86,64.9,5:56 PM,,10.0,West,20.7,270,San Francisco,California,94101
18,Partly Cloudy,2016-09-03 01:56:00,51.1,,-,63,N/A,29.86,64.0,6:56 PM,,10.0,West,16.1,260,San Francisco,California,94101
19,Scattered Clouds,2016-09-03 02:56:00,50.0,,-,65,N/A,29.86,62.1,7:56 PM,,10.0,West,19.6,270,San Francisco,California,94101
20,Partly Cloudy,2016-09-03 03:56:00,51.1,,-,70,N/A,29.86,61.0,8:56 PM,,10.0,West,17.3,270,San Francisco,California,94101
21,Partly Cloudy,2016-09-03 04:56:00,51.1,,-,72,N/A,29.87,60.1,9:56 PM,,10.0,West,18.4,270,San Francisco,California,94101
22,Partly Cloudy,2016-09-03 05:56:00,52.0,,-,78,N/A,29.87,59.0,10:56 PM,,10.0,West,15.0,280,San Francisco,California,94101
23,Partly Cloudy,2016-09-03 06:56:00,52.0,,-,81,N/A,29.87,57.9,11:56 PM,,10.0,West,13.8,270,San Francisco,California,94101
0,Partly Cloudy,2016-09-03 07:56:00,51.1,,-,75,N/A,29.86,59.0,12:56 AM,,10.0,West,9.2,260,San Francisco,California,94101
1,Partly Cloudy,2016-09-03 08:56:00,51.1,,-,78,N/A,29.86,57.9,1:56 AM,,10.0,WSW,12.7,240,San Francisco,California,94101
2,Partly Cloudy,2016-09-03 09:56:00,51.1,,-,78,N/A,29.85,57.9,2:56 AM,,10.0,West,10.4,260,San Francisco,California,94101
3,Mostly Cloudy,2016-09-03 10:46:00,51.1,,-,81,N/A,29.85,57.0,3:46 AM,,10.0,West,8.1,260,San Francisco,California,94101
4,Mostly Cloudy,2016-09-03 10:56:00,51.1,,-,78,N/A,29.85,57.9,3:56 AM,,10.0,WSW,9.2,250,San Francisco,California,94101
5,Overcast,2016-09-03 11:56:00,51.1,,-,81,N/A,29.84,57.0,4:56 AM,,10.0,West,9.2,270,San Francisco,California,94101
6,Overcast,2016-09-03 12:56:00,52.0,,-,83,N/A,29.84,57.0,5:56 AM,,10.0,WSW,9.2,240,San Francisco,California,94101
7,Mostly Cloudy,2016-09-03 13:56:00,52.0,,-,83,N/A,29.85,57.0,6:56 AM,,10.0,WSW,11.5,250,San Francisco,California,94101
8,Mostly Cloudy,2016-09-03 14:29:00,52.0,,-,83,N/A,29.85,57.0,7:29 AM,,10.0,SW,5.8,230,San Francisco,California,94101
9,Mostly Cloudy,2016-09-03 14:56:00,52.0,,-,81,N/A,29.86,57.9,7:56 AM,,10.0,WSW,12.7,240,San Francisco,California,94101
10,Mostly Cloudy,2016-09-03 15:56:00,52.0,,-,81,N/A,29.88,57.9,8:56 AM,,10.0,WSW,10.4,240,San Francisco,California,94101
11,Mostly Cloudy,2016-09-03 16:56:00,52.0,,-,81,N/A,29.88,57.9,9:56 AM,,10.0,WSW,9.2,250,San Francisco,California,94101
12,Mostly Cloudy,2016-09-03 17:56:00,52.0,,-,72,N/A,29.89,61.0,10:56 AM,,10.0,West,15.0,260,San Francisco,California,94101
13,Mostly Cloudy,2016-09-03 18:56:00,53.1,,-,70,N/A,29.89,63.0,11:56 AM,,10.0,West,16.1,260,San Francisco,California,94101
14,Mostly Cloudy,2016-09-03 19:56:00,53.1,,-,67,N/A,29.89,64.0,12:56 PM,,10.0,West,16.1,270,San Francisco,California,94101
15,Mostly Cloudy,2016-09-03 20:56:00,53.1,,26.5,75,N/A,29.89,61.0,1:56 PM,,10.0,WSW,15.0,240,San Francisco,California,94101
16,Mostly Cloudy,2016-09-03 21:56:00,53.1,,-,67,N/A,29.87,64.0,2:56 PM,,10.0,West,20.7,260,San Francisco,California,94101
17,Mostly Cloudy,2016-09-03 22:25:00,53.1,,29.9,67,N/A,29.87,64.0,3:25 PM,,10.0,WSW,23.0,250,San Francisco,California,94101
18,Mostly Cloudy,2016-09-03 22:56:00,52.0,,-,65,N/A,29.86,64.0,3:56 PM,,10.0,WSW,20.7,240,San Francisco,California,94101
19,Mostly Cloudy,2016-09-03 23:11:00,52.0,,31.1,60,N/A,29.85,66.0,4:11 PM,,10.0,WSW,24.2,250,San Francisco,California,94101
20,Scattered Clouds,2016-09-03 23:56:00,52.0,,35.7,65,N/A,29.83,64.0,4:56 PM,,10.0,WSW,26.5,240,San Francisco,California,94101
21,Scattered Clouds,2016-09-04 00:56:00,51.1,,27.6,65,N/A,29.82,63.0,5:56 PM,,10.0,WSW,17.3,250,San Francisco,California,94101
22,Scattered Clouds,2016-09-04 01:56:00,51.1,,26.5,70,N/A,29.81,61.0,6:56 PM,,10.0,WSW,15.0,250,San Francisco,California,94101
23,Scattered Clouds,2016-09-04 02:56:00,51.1,,21.9,72,N/A,29.82,60.1,7:56 PM,,10.0,West,12.7,260,San Francisco,California,94101
24,Scattered Clouds,2016-09-04 03:56:00,50.0,,-,72,N/A,29.83,59.0,8:56 PM,,10.0,WSW,17.3,250,San Francisco,California,94101
25,Mostly Cloudy,2016-09-04 04:56:00,51.1,,-,78,N/A,29.83,57.9,9:56 PM,,10.0,West,15.0,260,San Francisco,California,94101
26,Mostly Cloudy,2016-09-04 05:56:00,51.1,,-,78,N/A,29.84,57.9,10:56 PM,,10.0,WSW,17.3,250,San Francisco,California,94101
27,Mostly Cloudy,2016-09-04 06:31:00,51.1,,21.9,78,N/A,29.84,57.9,11:31 PM,,10.0,WSW,16.1,240,San Francisco,California,94101
28,Mostly Cloudy,2016-09-04 06:56:00,51.1,,-,78,N/A,29.83,57.9,11:56 PM,,10.0,WSW,12.7,250,San Francisco,California,94101
0,Mostly Cloudy,2016-09-04 07:56:00,51.1,,-,78,N/A,29.83,57.9,12:56 AM,,10.0,WSW,9.2,240,San Francisco,California,94101
1,Mostly Cloudy,2016-09-04 08:33:00,51.1,,24.2,78,N/A,29.83,57.9,1:33 AM,,10.0,West,15.0,260,San Francisco,California,94101
2,Mostly Cloudy,2016-09-04 08:56:00,51.1,,-,78,N/A,29.83,57.9,1:56 AM,,10.0,West,12.7,260,San Francisco,California,94101
3,Mostly Cloudy,2016-09-04 09:56:00,51.1,,-,81,N/A,29.82,57.0,2:56 AM,,10.0,West,17.3,260,San Francisco,California,94101
4,Overcast,2016-09-04 10:56:00,51.1,,24.2,81,N/A,29.83,57.0,3:56 AM,,10.0,West,16.1,260,San Francisco,California,94101
5,Overcast,2016-09-04 11:56:00,51.1,,-,81,N/A,29.82,57.0,4:56 AM,,10.0,West,12.7,260,San Francisco,California,94101
6,Overcast,2016-09-04 12:56:00,51.1,,18.4,81,N/A,29.82,57.0,5:56 AM,,10.0,West,6.9,260,San Francisco,California,94101
7,Overcast,2016-09-04 13:56:00,50.0,,18.4,80,N/A,29.84,55.9,6:56 AM,,10.0,WSW,10.4,250,San Francisco,California,94101
8,Mostly Cloudy,2016-09-04 14:56:00,50.0,,-,77,N/A,29.86,57.0,7:56 AM,,10.0,West,17.3,270,San Francisco,California,94101
9,Mostly Cloudy,2016-09-04 15:56:00,50.0,,-,75,N/A,29.87,57.9,8:56 AM,,10.0,West,12.7,260,San Francisco,California,94101
10,Scattered Clouds,2016-09-04 16:26:00,50.0,,-,72,N/A,29.87,59.0,9:26 AM,,10.0,West,12.7,270,San Francisco,California,94101
11,Partly Cloudy,2016-09-04 16:56:00,50.0,,-,67,N/A,29.88,61.0,9:56 AM,,10.0,WSW,11.5,250,San Francisco,California,94101
12,Partly Cloudy,2016-09-04 17:56:00,50.0,,-,60,N/A,29.88,64.0,10:56 AM,,10.0,West,13.8,280,San Francisco,California,94101
13,Partly Cloudy,2016-09-04 18:56:00,51.1,,-,61,N/A,29.88,64.9,11:56 AM,,10.0,WNW,15.0,290,San Francisco,California,94101
14,Partly Cloudy,2016-09-04 19:56:00,50.0,,-,58,N/A,29.88,64.9,12:56 PM,,10.0,West,15.0,280,San Francisco,California,94101
15,Partly Cloudy,2016-09-04 20:56:00,50.0,,-,56,N/A,29.87,66.0,1:56 PM,,10.0,West,20.7,280,San Francisco,California,94101
16,Partly Cloudy,2016-09-04 21:56:00,50.0,,28.8,56,N/A,29.86,66.0,2:56 PM,,10.0,West,18.4,270,San Francisco,California,94101
17,Partly Cloudy,2016-09-04 22:56:00,50.0,,-,56,N/A,29.85,66.0,3:56 PM,,10.0,West,25.3,270,San Francisco,California,94101
18,Partly Cloudy,2016-09-04 23:56:00,50.0,,-,58,N/A,29.84,64.9,4:56 PM,,10.0,West,26.5,270,San Francisco,California,94101
19,Partly Cloudy,2016-09-05 00:56:00,50.0,,-,65,N/A,29.83,62.1,5:56 PM,,10.0,West,24.2,270,San Francisco,California,94101
20,Partly Cloudy,2016-09-05 01:56:00,50.0,,27.6,69,N/A,29.83,60.1,6:56 PM,,10.0,West,20.7,260,San Francisco,California,94101
21,Partly Cloudy,2016-09-05 02:56:00,50.0,,-,72,N/A,29.83,59.0,7:56 PM,,10.0,West,12.7,270,San Francisco,California,94101
22,Partly Cloudy,2016-09-05 03:56:00,50.0,,-,75,N/A,29.85,57.9,8:56 PM,,10.0,West,11.5,280,San Francisco,California,94101
23,Partly Cloudy,2016-09-05 04:56:00,48.9,,-,72,N/A,29.85,57.9,9:56 PM,,10.0,WSW,5.8,250,San Francisco,California,94101
24,Partly Cloudy,2016-09-05 05:56:00,48.9,,-,74,N/A,29.85,57.0,10:56 PM,,10.0,SW,4.6,230,San Francisco,California,94101
25,Partly Cloudy,2016-09-05 06:56:00,48.9,,-,74,N/A,29.83,57.0,11:56 PM,,10.0,Calm,Calm,0,San Francisco,California,94101
0,Partly Cloudy,2016-09-05 07:56:00,50.0,,-,77,N/A,29.83,57.0,12:56 AM,,10.0,NW,3.5,310,San Francisco,California,94101
1,Clear,2016-09-05 08:56:00,48.0,,-,75,N/A,29.83,55.9,1:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
2,Clear,2016-09-05 09:56:00,48.9,,-,80,N/A,29.83,55.0,2:56 AM,,10.0,West,6.9,270,San Francisco,California,94101
3,Partly Cloudy,2016-09-05 10:56:00,48.9,,-,80,N/A,29.82,55.0,3:56 AM,,10.0,West,4.6,270,San Francisco,California,94101
4,Partly Cloudy,2016-09-05 11:56:00,48.9,,-,80,N/A,29.81,55.0,4:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
5,Partly Cloudy,2016-09-05 12:56:00,46.9,,-,80,N/A,29.83,53.1,5:56 AM,,10.0,SW,4.6,230,San Francisco,California,94101
6,Partly Cloudy,2016-09-05 13:56:00,46.9,,-,80,N/A,29.84,53.1,6:56 AM,,10.0,SW,5.8,220,San Francisco,California,94101
7,Partly Cloudy,2016-09-05 14:56:00,48.9,,-,74,N/A,29.85,57.0,7:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
8,Partly Cloudy,2016-09-05 15:56:00,51.1,,-,72,N/A,29.86,60.1,8:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
9,Partly Cloudy,2016-09-05 16:56:00,52.0,,-,67,N/A,29.86,63.0,9:56 AM,,10.0,East,5.8,80,San Francisco,California,94101
10,Clear,2016-09-05 17:56:00,52.0,,-,65,N/A,29.88,64.0,10:56 AM,,10.0,NNE,4.6,30,San Francisco,California,94101
11,Partly Cloudy,2016-09-05 18:56:00,54.0,,-,65,N/A,29.86,66.0,11:56 AM,,10.0,NNE,6.9,20,San Francisco,California,94101
12,Partly Cloudy,2016-09-05 19:56:00,51.1,,-,53,N/A,29.86,69.1,12:56 PM,,10.0,WNW,15.0,300,San Francisco,California,94101
13,Partly Cloudy,2016-09-05 20:56:00,51.1,,-,49,N/A,29.84,71.1,1:56 PM,,10.0,WNW,16.1,300,San Francisco,California,94101
14,Partly Cloudy,2016-09-05 21:56:00,51.1,,-,53,N/A,29.83,69.1,2:56 PM,,10.0,WNW,20.7,300,San Francisco,California,94101
15,Partly Cloudy,2016-09-05 22:56:00,51.1,,-,55,N/A,29.82,68.0,3:56 PM,,10.0,WNW,19.6,300,San Francisco,California,94101
16,Partly Cloudy,2016-09-05 23:56:00,50.0,,-,54,N/A,29.82,66.9,4:56 PM,,10.0,West,24.2,270,San Francisco,California,94101
17,Partly Cloudy,2016-09-06 00:56:00,46.9,,-,49,N/A,29.81,66.9,5:56 PM,,10.0,West,13.8,270,San Francisco,California,94101
18,Partly Cloudy,2016-09-06 01:56:00,51.1,,-,70,N/A,29.82,61.0,6:56 PM,,10.0,WNW,17.3,300,San Francisco,California,94101
19,Partly Cloudy,2016-09-06 02:56:00,50.0,,-,72,N/A,29.81,59.0,7:56 PM,,10.0,NW,10.4,310,San Francisco,California,94101
20,Partly Cloudy,2016-09-06 03:56:00,50.0,,-,75,N/A,29.83,57.9,8:56 PM,,10.0,WNW,11.5,300,San Francisco,California,94101
21,Partly Cloudy,2016-09-06 04:56:00,50.0,,-,75,N/A,29.85,57.9,9:56 PM,,10.0,WNW,12.7,290,San Francisco,California,94101
22,Clear,2016-09-06 05:56:00,50.0,,-,77,N/A,29.85,57.0,10:56 PM,,10.0,West,9.2,280,San Francisco,California,94101
23,Clear,2016-09-06 06:56:00,50.0,,-,77,N/A,29.84,57.0,11:56 PM,,10.0,WNW,8.1,300,San Francisco,California,94101
0,Clear,2016-09-06 07:56:00,50.0,,-,80,N/A,29.84,55.9,12:56 AM,,10.0,WNW,5.8,290,San Francisco,California,94101
1,Clear,2016-09-06 08:56:00,48.9,,-,77,N/A,29.84,55.9,1:56 AM,,10.0,West,5.8,280,San Francisco,California,94101
2,Clear,2016-09-06 09:56:00,50.0,,-,80,N/A,29.85,55.9,2:56 AM,,10.0,WNW,4.6,300,San Francisco,California,94101
3,Clear,2016-09-06 10:56:00,48.0,,-,77,N/A,29.84,55.0,3:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
4,Clear,2016-09-06 11:56:00,46.9,,-,77,N/A,29.84,54.0,4:56 AM,,10.0,SW,3.5,230,San Francisco,California,94101
5,Clear,2016-09-06 12:56:00,48.0,,-,77,N/A,29.85,55.0,5:56 AM,,10.0,West,5.8,260,San Francisco,California,94101
6,Clear,2016-09-06 13:56:00,48.0,,-,75,N/A,29.87,55.9,6:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
7,Clear,2016-09-06 14:56:00,50.0,,-,72,N/A,29.88,59.0,7:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
8,Clear,2016-09-06 15:56:00,52.0,,-,67,N/A,29.89,63.0,8:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
9,Clear,2016-09-06 16:56:00,54.0,,-,68,N/A,29.89,64.9,9:56 AM,,10.0,NE,4.6,40,San Francisco,California,94101
10,Clear,2016-09-06 17:56:00,55.0,,-,66,N/A,29.89,66.9,10:56 AM,,10.0,NE,4.6,50,San Francisco,California,94101
11,Clear,2016-09-06 18:56:00,55.9,,-,63,N/A,29.88,69.1,11:56 AM,,10.0,NE,4.6,50,San Francisco,California,94101
12,Clear,2016-09-06 19:56:00,57.9,,-,61,N/A,29.88,72.0,12:56 PM,,10.0,NNW,6.9,340,San Francisco,California,94101
13,Partly Cloudy,2016-09-06 20:56:00,51.1,,-,42,N/A,29.86,75.9,1:56 PM,,10.0,WNW,17.3,300,San Francisco,California,94101
14,Partly Cloudy,2016-09-06 21:56:00,44.1,,-,25,N/A,29.85,82.9,2:56 PM,,10.0,WNW,18.4,300,San Francisco,California,94101
15,Partly Cloudy,2016-09-06 22:56:00,50.0,,-,39,N/A,29.85,77.0,3:56 PM,,10.0,WNW,19.6,290,San Francisco,California,94101
16,Partly Cloudy,2016-09-06 23:56:00,48.0,,-,41,N/A,29.85,73.0,4:56 PM,,10.0,West,23.0,280,San Francisco,California,94101
17,Partly Cloudy,2016-09-07 00:56:00,52.0,,-,56,N/A,29.85,68.0,5:56 PM,,10.0,West,23.0,280,San Francisco,California,94101
18,Partly Cloudy,2016-09-07 01:56:00,54.0,,-,68,N/A,29.83,64.9,6:56 PM,,10.0,WNW,13.8,300,San Francisco,California,94101
19,Partly Cloudy,2016-09-07 02:56:00,54.0,,-,75,N/A,29.83,62.1,7:56 PM,,10.0,WNW,18.4,290,San Francisco,California,94101
20,Partly Cloudy,2016-09-07 03:56:00,54.0,,-,78,N/A,29.84,61.0,8:56 PM,,10.0,WNW,13.8,290,San Francisco,California,94101
21,Partly Cloudy,2016-09-07 04:56:00,54.0,,-,78,N/A,29.84,61.0,9:56 PM,,10.0,WNW,8.1,300,San Francisco,California,94101
22,Clear,2016-09-07 05:56:00,53.1,,-,75,N/A,29.84,61.0,10:56 PM,,10.0,WNW,6.9,290,San Francisco,California,94101
23,Clear,2016-09-07 06:56:00,53.1,,-,78,N/A,29.85,60.1,11:56 PM,,10.0,WNW,6.9,290,San Francisco,California,94101
0,Clear,2016-09-07 07:56:00,53.1,,-,78,N/A,29.86,60.1,12:56 AM,,10.0,West,8.1,270,San Francisco,California,94101
1,Clear,2016-09-07 08:56:00,52.0,,-,75,N/A,29.85,60.1,1:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
2,Clear,2016-09-07 09:56:00,52.0,,-,81,N/A,29.85,57.9,2:56 AM,,10.0,WNW,5.8,290,San Francisco,California,94101
3,Clear,2016-09-07 10:56:00,52.0,,-,81,N/A,29.86,57.9,3:56 AM,,10.0,West,5.8,280,San Francisco,California,94101
4,Clear,2016-09-07 11:56:00,51.1,,-,78,N/A,29.86,57.9,4:56 AM,,10.0,WNW,5.8,300,San Francisco,California,94101
5,Clear,2016-09-07 12:56:00,51.1,,-,75,N/A,29.86,59.0,5:56 AM,,10.0,WSW,3.5,250,San Francisco,California,94101
6,Partly Cloudy,2016-09-07 13:56:00,54.0,,-,78,N/A,29.88,61.0,6:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
7,Clear,2016-09-07 14:56:00,57.0,,-,75,N/A,29.90,64.9,7:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
8,Clear,2016-09-07 15:56:00,55.9,,-,68,N/A,29.91,66.9,8:56 AM,,10.0,Calm,Calm,0,San Francisco,California,94101
9,Clear,2016-09-07 16:56:00,60.1,,-,71,N/A,29.92,70.0,9:56 AM,,10.0,NNE,4.6,20,San Francisco,California,94101
