,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeMDT,TimeMST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
21,Clear,2016-09-04 03:53:00,34.0,,-,32,N/A,29.75,64.9,9:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
22,Clear,2016-09-04 04:53:00,30.9,,-,33,N/A,29.74,60.1,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Clear,2016-09-04 05:53:00,30.0,,-,36,N/A,29.75,57.0,11:53 PM,,10.0,ESE,4.6,110,Boise,Idaho,83701
0,Clear,2016-09-04 06:53:00,30.0,,-,37,N/A,29.73,55.9,12:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
1,Clear,2016-09-04 07:53:00,28.9,,-,38,N/A,29.74,54.0,1:53 AM,,10.0,SW,3.5,220,Boise,Idaho,83701
2,Clear,2016-09-04 08:53:00,36.0,,-,54,N/A,29.73,52.0,2:53 AM,,10.0,WSW,5.8,240,Boise,Idaho,83701
3,Clear,2016-09-04 09:53:00,39.9,,-,61,N/A,29.72,53.1,3:53 AM,,10.0,WSW,5.8,240,Boise,Idaho,83701
4,Overcast,2016-09-04 10:53:00,41.0,,-,64,N/A,29.75,53.1,4:53 AM,,10.0,WSW,5.8,240,Boise,Idaho,83701
5,Overcast,2016-09-04 11:53:00,41.0,,-,64,N/A,29.73,53.1,5:53 AM,,10.0,North,11.5,350,Boise,Idaho,83701
6,Mostly Cloudy,2016-09-04 12:53:00,39.9,,-,61,N/A,29.72,53.1,6:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Mostly Cloudy,2016-09-04 13:53:00,39.0,,-,57,N/A,29.73,54.0,7:53 AM,,10.0,South,9.2,190,Boise,Idaho,83701
8,Overcast,2016-09-04 14:53:00,39.9,,-,59,N/A,29.76,54.0,8:53 AM,,10.0,SSE,4.6,160,Boise,Idaho,83701
9,Mostly Cloudy,2016-09-04 15:53:00,41.0,,-,57,N/A,29.76,55.9,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Mostly Cloudy,2016-09-04 16:53:00,39.9,,-,47,N/A,29.76,60.1,10:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
11,Scattered Clouds,2016-09-04 17:53:00,41.0,,-,43,N/A,29.75,64.0,11:53 AM,,10.0,WNW,9.2,290,Boise,Idaho,83701
12,Overcast,2016-09-04 18:53:00,39.0,,-,41,N/A,29.77,63.0,12:53 PM,,10.0,West,8.1,270,Boise,Idaho,83701
13,Overcast,2016-09-04 19:53:00,41.0,,-,45,N/A,29.77,63.0,1:53 PM,,10.0,SW,11.5,230,Boise,Idaho,83701
14,Mostly Cloudy,2016-09-04 20:53:00,39.9,,-,43,0.00,29.78,63.0,2:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
15,Overcast,2016-09-04 21:53:00,37.9,,-,38,N/A,29.77,64.0,3:53 PM,,10.0,South,8.1,180,Boise,Idaho,83701
16,Overcast,2016-09-04 22:53:00,44.1,,-,55,N/A,29.78,60.1,4:53 PM,,10.0,ESE,13.8,120,Boise,Idaho,83701
17,Overcast,2016-09-04 23:03:00,44.1,,-,55,N/A,29.81,60.1,5:03 PM,,10.0,SE,15.0,130,Boise,Idaho,83701
18,Overcast,2016-09-04 23:53:00,44.1,,-,58,N/A,29.78,59.0,5:53 PM,,10.0,SE,12.7,130,Boise,Idaho,83701
19,Partly Cloudy,2016-09-05 00:53:00,43.0,,-,53,N/A,29.78,60.1,6:53 PM,,10.0,South,10.4,170,Boise,Idaho,83701
20,Overcast,2016-09-05 01:53:00,45.0,,-,62,N/A,29.82,57.9,7:53 PM,,10.0,SSW,9.2,200,Boise,Idaho,83701
21,Overcast,2016-09-05 02:53:00,44.1,,-,64,N/A,29.83,55.9,8:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
22,Overcast,2016-09-05 03:53:00,42.1,,-,57,N/A,29.83,57.0,9:53 PM,,10.0,SSE,5.8,150,Boise,Idaho,83701
23,Clear,2016-09-05 04:53:00,45.0,,-,74,N/A,29.85,53.1,10:53 PM,,10.0,South,8.1,170,Boise,Idaho,83701
24,Partly Cloudy,2016-09-05 05:53:00,44.1,,-,74,N/A,29.85,52.0,11:53 PM,,10.0,SE,6.9,140,Boise,Idaho,83701
0,Clear,2016-09-05 06:53:00,46.0,,-,80,N/A,29.86,52.0,12:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
1,Partly Cloudy,2016-09-05 07:53:00,43.0,,-,77,N/A,29.87,50.0,1:53 AM,,10.0,SSE,3.5,150,Boise,Idaho,83701
2,Clear,2016-09-05 08:53:00,44.1,,-,83,N/A,29.88,48.9,2:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
3,Clear,2016-09-05 09:53:00,43.0,,-,83,N/A,29.88,48.0,3:53 AM,,10.0,ESE,6.9,120,Boise,Idaho,83701
4,Clear,2016-09-05 10:53:00,43.0,,-,86,N/A,29.91,46.9,4:53 AM,,10.0,SE,4.6,130,Boise,Idaho,83701
5,Clear,2016-09-05 11:53:00,42.1,,-,90,N/A,29.93,45.0,5:53 AM,,10.0,ESE,3.5,120,Boise,Idaho,83701
6,Clear,2016-09-05 12:53:00,42.1,,-,90,N/A,29.95,45.0,6:53 AM,,10.0,SSE,5.8,150,Boise,Idaho,83701
7,Clear,2016-09-05 13:53:00,43.0,,-,89,N/A,29.96,46.0,7:53 AM,,10.0,SE,8.1,130,Boise,Idaho,83701
8,Clear,2016-09-05 14:53:00,45.0,,-,80,N/A,29.98,51.1,8:53 AM,,10.0,SE,3.5,130,Boise,Idaho,83701
9,Clear,2016-09-05 15:53:00,44.1,,-,67,N/A,29.98,55.0,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-09-05 16:53:00,44.1,,-,55,N/A,29.98,60.1,10:53 AM,,10.0,West,5.8,280,Boise,Idaho,83701
11,Clear,2016-09-05 17:53:00,41.0,,-,45,N/A,29.98,63.0,11:53 AM,,10.0,WNW,5.8,290,Boise,Idaho,83701
12,Clear,2016-09-05 18:53:00,41.0,,-,42,N/A,29.97,64.9,12:53 PM,,10.0,WNW,8.1,290,Boise,Idaho,83701
13,Clear,2016-09-05 19:53:00,39.9,,-,38,N/A,29.96,66.0,1:53 PM,,10.0,Variable,6.9,0,Boise,Idaho,83701
14,Clear,2016-09-05 20:53:00,37.9,,-,33,N/A,29.95,68.0,2:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
15,Clear,2016-09-05 21:53:00,35.1,,-,28,N/A,29.94,70.0,3:53 PM,,10.0,West,5.8,260,Boise,Idaho,83701
16,Clear,2016-09-05 22:53:00,32.0,,-,25,N/A,29.93,70.0,4:53 PM,,10.0,Variable,4.6,0,Boise,Idaho,83701
17,Clear,2016-09-05 23:53:00,30.0,,-,22,N/A,29.93,71.1,5:53 PM,,10.0,WNW,5.8,290,Boise,Idaho,83701
18,Clear,2016-09-06 00:53:00,27.0,,-,20,N/A,29.92,70.0,6:53 PM,,10.0,WNW,6.9,300,Boise,Idaho,83701
19,Clear,2016-09-06 01:53:00,26.1,,-,21,N/A,29.92,66.9,7:53 PM,,10.0,NNW,4.6,340,Boise,Idaho,83701
20,Clear,2016-09-06 02:53:00,30.0,,-,28,N/A,29.94,64.0,8:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
21,Clear,2016-09-06 03:53:00,27.0,,-,28,N/A,29.95,60.1,9:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
22,Clear,2016-09-06 04:53:00,27.0,,-,32,N/A,29.95,57.0,10:53 PM,,10.0,SE,4.6,130,Boise,Idaho,83701
23,Clear,2016-09-06 05:53:00,32.0,,-,40,N/A,29.94,55.9,11:53 PM,,10.0,SE,9.2,130,Boise,Idaho,83701
0,Clear,2016-09-06 06:53:00,34.0,,-,47,N/A,29.93,54.0,12:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
1,Clear,2016-09-06 07:53:00,34.0,,-,45,N/A,29.92,55.0,1:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
2,Clear,2016-09-06 08:53:00,35.1,,-,50,N/A,29.92,53.1,2:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
3,Clear,2016-09-06 09:53:00,36.0,,-,54,N/A,29.92,52.0,3:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
4,Clear,2016-09-06 10:53:00,36.0,,-,54,N/A,29.92,52.0,4:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
5,Clear,2016-09-06 11:53:00,36.0,,-,52,N/A,29.91,53.1,5:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
6,Clear,2016-09-06 12:53:00,36.0,,-,52,N/A,29.92,53.1,6:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
7,Clear,2016-09-06 13:53:00,35.1,,-,49,N/A,29.93,54.0,7:53 AM,,10.0,ESE,12.7,120,Boise,Idaho,83701
8,Clear,2016-09-06 14:53:00,35.1,,-,42,N/A,29.94,57.9,8:53 AM,,10.0,ESE,11.5,120,Boise,Idaho,83701
9,Clear,2016-09-06 15:53:00,35.1,,-,35,N/A,29.93,63.0,9:53 AM,,10.0,ESE,13.8,120,Boise,Idaho,83701
10,Clear,2016-09-06 16:53:00,36.0,,-,32,N/A,29.94,66.9,10:53 AM,,10.0,ESE,13.8,120,Boise,Idaho,83701
11,Clear,2016-09-06 17:53:00,32.0,,21.9,24,N/A,29.91,71.1,11:53 AM,,10.0,SE,13.8,140,Boise,Idaho,83701
12,Clear,2016-09-06 18:53:00,30.0,,-,20,N/A,29.89,73.0,12:53 PM,,10.0,SE,13.8,130,Boise,Idaho,83701
13,Clear,2016-09-06 19:53:00,28.9,,-,19,N/A,29.88,73.9,1:53 PM,,10.0,SSE,10.4,150,Boise,Idaho,83701
14,Clear,2016-09-06 20:53:00,28.9,,-,18,N/A,29.88,75.9,2:53 PM,,10.0,SE,8.1,140,Boise,Idaho,83701
15,Clear,2016-09-06 21:53:00,28.0,,-,17,N/A,29.85,77.0,3:53 PM,,10.0,ESE,4.6,110,Boise,Idaho,83701
16,Clear,2016-09-06 22:53:00,28.0,,-,17,N/A,29.86,75.9,4:53 PM,,10.0,SW,5.8,220,Boise,Idaho,83701
17,Clear,2016-09-06 23:53:00,30.0,,-,19,N/A,29.86,75.9,5:53 PM,,10.0,NNW,9.2,330,Boise,Idaho,83701
18,Partly Cloudy,2016-09-07 00:53:00,36.0,,-,26,N/A,29.88,73.0,6:53 PM,,10.0,NNW,13.8,330,Boise,Idaho,83701
19,Clear,2016-09-07 01:53:00,37.0,,-,31,N/A,29.90,69.1,7:53 PM,,10.0,NNW,16.1,330,Boise,Idaho,83701
20,Overcast,2016-09-07 02:53:00,36.0,,-,32,N/A,29.91,66.9,8:53 PM,,10.0,NNW,13.8,330,Boise,Idaho,83701
21,Partly Cloudy,2016-09-07 03:53:00,36.0,,-,34,N/A,29.93,64.9,9:53 PM,,10.0,NW,12.7,320,Boise,Idaho,83701
22,Scattered Clouds,2016-09-07 04:53:00,37.9,,-,40,N/A,29.94,63.0,10:53 PM,,10.0,WNW,10.4,300,Boise,Idaho,83701
23,Clear,2016-09-07 05:53:00,41.0,,-,49,N/A,29.96,60.1,11:53 PM,,10.0,West,8.1,280,Boise,Idaho,83701
0,Clear,2016-09-07 06:53:00,43.0,,-,59,N/A,29.99,57.0,12:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
1,Clear,2016-09-07 07:53:00,45.0,,-,67,N/A,30.00,55.9,1:53 AM,,10.0,West,10.4,280,Boise,Idaho,83701
2,Clear,2016-09-07 08:53:00,44.1,,-,71,N/A,30.01,53.1,2:53 AM,,10.0,WNW,3.5,290,Boise,Idaho,83701
3,Clear,2016-09-07 09:53:00,42.1,,-,71,N/A,30.02,51.1,3:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
4,Clear,2016-09-07 10:53:00,45.0,,-,77,N/A,30.04,52.0,4:53 AM,,10.0,WNW,3.5,290,Boise,Idaho,83701
5,Clear,2016-09-07 11:53:00,43.0,,-,80,N/A,30.05,48.9,5:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
6,Clear,2016-09-07 12:53:00,43.0,,-,80,N/A,30.07,48.9,6:53 AM,,10.0,SE,4.6,140,Boise,Idaho,83701
7,Clear,2016-09-07 13:53:00,43.0,,-,80,N/A,30.11,48.9,7:53 AM,,10.0,South,3.5,180,Boise,Idaho,83701
8,Clear,2016-09-07 14:53:00,46.0,,-,75,N/A,30.11,54.0,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Clear,2016-09-07 15:53:00,46.0,,-,62,N/A,30.12,59.0,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-09-07 16:53:00,46.0,,-,56,N/A,30.12,62.1,10:53 AM,,10.0,North,4.6,350,Boise,Idaho,83701
11,Clear,2016-09-07 17:53:00,45.0,,-,47,N/A,30.12,66.0,11:53 AM,,10.0,West,6.9,280,Boise,Idaho,83701
12,Clear,2016-09-07 18:53:00,44.1,,-,42,N/A,30.11,68.0,12:53 PM,,10.0,West,5.8,280,Boise,Idaho,83701
13,Clear,2016-09-07 19:53:00,41.0,,-,35,N/A,30.10,70.0,1:53 PM,,10.0,WNW,6.9,290,Boise,Idaho,83701
14,Clear,2016-09-07 20:53:00,43.0,,-,34,N/A,30.08,73.0,2:53 PM,,10.0,WNW,13.8,290,Boise,Idaho,83701
15,Clear,2016-09-07 21:53:00,39.9,,17.3,31,N/A,30.06,72.0,3:53 PM,,10.0,West,10.4,280,Boise,Idaho,83701
16,Clear,2016-09-07 22:53:00,39.0,,-,28,N/A,30.04,73.9,4:53 PM,,10.0,North,9.2,350,Boise,Idaho,83701
17,Clear,2016-09-07 23:53:00,39.9,,-,31,N/A,30.04,72.0,5:53 PM,,10.0,NNW,8.1,330,Boise,Idaho,83701
18,Clear,2016-09-08 00:53:00,36.0,,-,26,N/A,30.03,73.0,6:53 PM,,10.0,North,9.2,10,Boise,Idaho,83701
19,Clear,2016-09-08 01:53:00,34.0,,-,27,N/A,30.03,70.0,7:53 PM,,10.0,NNW,5.8,340,Boise,Idaho,83701
20,Clear,2016-09-08 02:53:00,36.0,,-,32,N/A,30.02,66.9,8:53 PM,,10.0,North,5.8,10,Boise,Idaho,83701
21,Clear,2016-09-08 03:53:00,32.0,,-,32,N/A,30.02,62.1,9:53 PM,,10.0,South,5.8,190,Boise,Idaho,83701
22,Clear,2016-09-08 04:53:00,35.1,,-,38,N/A,30.02,61.0,10:53 PM,,10.0,SSE,5.8,150,Boise,Idaho,83701
23,Clear,2016-09-08 05:53:00,32.0,,-,36,N/A,30.02,59.0,11:53 PM,,10.0,ESE,6.9,120,Boise,Idaho,83701
0,Clear,2016-09-08 06:53:00,35.1,,-,39,N/A,30.02,60.1,12:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
1,Clear,2016-09-08 07:53:00,35.1,,-,45,N/A,30.02,55.9,1:53 AM,,10.0,ESE,3.5,120,Boise,Idaho,83701
2,Clear,2016-09-08 08:53:00,36.0,,-,47,N/A,30.03,55.9,2:53 AM,,10.0,SE,3.5,130,Boise,Idaho,83701
3,Clear,2016-09-08 09:53:00,36.0,,-,47,N/A,30.04,55.9,3:53 AM,,10.0,ESE,6.9,110,Boise,Idaho,83701
4,Clear,2016-09-08 10:53:00,36.0,,-,52,N/A,30.05,53.1,4:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
5,Clear,2016-09-08 11:53:00,36.0,,-,54,N/A,30.06,52.0,5:53 AM,,10.0,SSE,4.6,160,Boise,Idaho,83701
6,Clear,2016-09-08 12:53:00,36.0,,-,54,N/A,30.09,52.0,6:53 AM,,10.0,ESE,3.5,120,Boise,Idaho,83701
7,Clear,2016-09-08 13:53:00,37.0,,-,59,N/A,30.11,51.1,7:53 AM,,10.0,SSE,5.8,150,Boise,Idaho,83701
8,Clear,2016-09-08 14:53:00,37.0,,-,49,N/A,30.13,55.9,8:53 AM,,10.0,South,3.5,180,Boise,Idaho,83701
9,Clear,2016-09-08 15:53:00,37.9,,-,40,N/A,30.13,63.0,9:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-09-08 16:53:00,39.9,,-,38,N/A,30.13,66.0,10:53 AM,,10.0,WNW,6.9,300,Boise,Idaho,83701
11,Clear,2016-09-08 17:53:00,39.9,,19.6,36,N/A,30.12,68.0,11:53 AM,,10.0,NNW,9.2,330,Boise,Idaho,83701
12,Clear,2016-09-08 18:53:00,39.0,,-,32,N/A,30.12,70.0,12:53 PM,,10.0,WNW,13.8,290,Boise,Idaho,83701
13,Clear,2016-09-08 19:53:00,39.9,,21.9,30,N/A,30.11,73.0,1:53 PM,,10.0,WNW,17.3,290,Boise,Idaho,83701
14,Clear,2016-09-08 20:53:00,39.0,,23.0,27,N/A,30.09,75.0,2:53 PM,,10.0,WNW,11.5,290,Boise,Idaho,83701
15,Clear,2016-09-08 21:53:00,37.0,,20.7,25,N/A,30.06,75.0,3:53 PM,,10.0,NNW,10.4,340,Boise,Idaho,83701
16,Clear,2016-09-08 22:53:00,34.0,,-,22,N/A,30.05,75.9,4:53 PM,,10.0,NW,12.7,320,Boise,Idaho,83701
17,Clear,2016-09-08 23:53:00,24.1,,21.9,15,N/A,30.05,75.9,5:53 PM,,10.0,NW,12.7,320,Boise,Idaho,83701
18,Clear,2016-09-09 00:53:00,24.1,,-,15,N/A,30.03,75.9,6:53 PM,,10.0,North,9.2,360,Boise,Idaho,83701
19,Clear,2016-09-09 01:53:00,26.1,,-,17,N/A,30.02,73.0,7:53 PM,,10.0,NNW,3.5,340,Boise,Idaho,83701
20,Clear,2016-09-09 02:53:00,27.0,,-,21,N/A,30.03,69.1,8:53 PM,,10.0,WNW,3.5,290,Boise,Idaho,83701
21,Clear,2016-09-09 03:53:00,27.0,,-,26,N/A,30.04,63.0,9:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
22,Clear,2016-09-09 04:53:00,28.0,,-,29,N/A,30.06,61.0,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Clear,2016-09-09 05:53:00,26.1,,-,32,N/A,30.09,55.9,11:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
0,Clear,2016-09-09 06:53:00,34.0,,-,42,N/A,30.10,57.0,12:53 AM,,10.0,WNW,4.6,290,Boise,Idaho,83701
1,Clear,2016-09-09 07:53:00,33.1,,-,39,N/A,30.11,57.9,1:53 AM,,10.0,West,11.5,280,Boise,Idaho,83701
2,Clear,2016-09-09 08:53:00,30.0,,-,38,N/A,30.14,55.0,2:53 AM,,10.0,North,4.6,360,Boise,Idaho,83701
3,Clear,2016-09-09 09:53:00,30.0,,-,38,N/A,30.14,55.0,3:53 AM,,10.0,WNW,9.2,290,Boise,Idaho,83701
4,Clear,2016-09-09 10:53:00,30.9,,-,45,N/A,30.18,52.0,4:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
5,Clear,2016-09-09 11:53:00,32.0,,-,48,N/A,30.20,51.1,5:53 AM,,10.0,North,3.5,360,Boise,Idaho,83701
6,Clear,2016-09-09 12:53:00,33.1,,-,50,N/A,30.22,51.1,6:53 AM,,10.0,NNW,4.6,330,Boise,Idaho,83701
7,Clear,2016-09-09 13:53:00,30.0,,-,56,N/A,30.26,45.0,7:53 AM,,10.0,SSE,3.5,150,Boise,Idaho,83701
8,Clear,2016-09-09 14:53:00,32.0,,-,50,N/A,30.28,50.0,8:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Clear,2016-09-09 15:53:00,36.0,,-,47,N/A,30.29,55.9,9:53 AM,,10.0,WNW,6.9,290,Boise,Idaho,83701
10,Clear,2016-09-09 16:53:00,34.0,,-,36,N/A,30.30,61.0,10:53 AM,,10.0,NW,6.9,320,Boise,Idaho,83701
11,Clear,2016-09-09 17:53:00,37.0,,-,34,N/A,30.29,66.0,11:53 AM,,10.0,NNW,9.2,330,Boise,Idaho,83701
12,Clear,2016-09-09 18:53:00,33.1,,-,26,N/A,30.27,69.1,12:53 PM,,10.0,North,4.6,350,Boise,Idaho,83701
13,Clear,2016-09-09 19:53:00,28.9,,-,20,N/A,30.26,72.0,1:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
14,Clear,2016-09-09 20:53:00,27.0,,-,18,N/A,30.25,73.9,2:53 PM,,10.0,Variable,3.5,0,Boise,Idaho,83701
15,Clear,2016-09-09 21:53:00,26.1,,-,17,N/A,30.23,73.9,3:53 PM,,10.0,West,5.8,260,Boise,Idaho,83701
16,Clear,2016-09-09 22:53:00,26.1,,-,16,N/A,30.23,75.0,4:53 PM,,10.0,West,9.2,280,Boise,Idaho,83701
17,Clear,2016-09-09 23:53:00,27.0,,-,16,N/A,30.21,75.9,5:53 PM,,10.0,NNW,8.1,330,Boise,Idaho,83701
18,Clear,2016-09-10 00:53:00,28.9,,-,18,N/A,30.20,75.9,6:53 PM,,10.0,North,6.9,360,Boise,Idaho,83701
19,Clear,2016-09-10 01:53:00,28.0,,-,20,N/A,30.21,72.0,7:53 PM,,10.0,WNW,5.8,290,Boise,Idaho,83701
20,Clear,2016-09-10 02:53:00,32.0,,-,26,N/A,30.21,68.0,8:53 PM,,10.0,West,3.5,270,Boise,Idaho,83701
21,Clear,2016-09-10 03:53:00,33.1,,-,31,N/A,30.22,64.0,9:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
22,Clear,2016-09-10 04:53:00,30.9,,-,33,N/A,30.22,60.1,10:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Clear,2016-09-10 05:53:00,30.0,,-,35,N/A,30.22,57.9,11:53 PM,,10.0,SE,5.8,130,Boise,Idaho,83701
0,Clear,2016-09-10 06:53:00,30.9,,-,39,N/A,30.20,55.9,12:53 AM,,10.0,SE,6.9,130,Boise,Idaho,83701
1,Clear,2016-09-10 07:53:00,30.9,,-,39,N/A,30.19,55.9,1:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
2,Clear,2016-09-10 08:53:00,30.9,,-,40,N/A,30.18,55.0,2:53 AM,,10.0,ESE,9.2,120,Boise,Idaho,83701
3,Clear,2016-09-10 09:53:00,30.0,,-,38,N/A,30.18,55.0,3:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
4,Clear,2016-09-10 10:53:00,30.0,,-,41,N/A,30.18,53.1,4:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
5,Clear,2016-09-10 11:53:00,30.0,,-,43,N/A,30.19,52.0,5:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
6,Clear,2016-09-10 12:53:00,28.9,,-,43,N/A,30.19,51.1,6:53 AM,,10.0,ESE,3.5,120,Boise,Idaho,83701
7,Clear,2016-09-10 13:53:00,30.0,,-,43,N/A,30.20,52.0,7:53 AM,,10.0,SE,9.2,130,Boise,Idaho,83701
8,Clear,2016-09-10 14:53:00,30.0,,-,36,N/A,30.21,57.0,8:53 AM,,10.0,ESE,8.1,120,Boise,Idaho,83701
9,Clear,2016-09-10 15:53:00,30.0,,-,29,N/A,30.20,63.0,9:53 AM,,10.0,ESE,5.8,110,Boise,Idaho,83701
10,Clear,2016-09-10 16:53:00,28.0,,-,22,N/A,30.19,68.0,10:53 AM,,10.0,ESE,4.6,120,Boise,Idaho,83701
11,Clear,2016-09-10 17:53:00,26.1,,-,17,N/A,30.18,73.0,11:53 AM,,10.0,Calm,Calm,0,Boise,Idaho,83701
12,Clear,2016-09-10 18:53:00,25.0,,-,16,N/A,30.16,75.0,12:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
13,Clear,2016-09-10 19:53:00,23.0,,-,13,N/A,30.13,78.1,1:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
14,Clear,2016-09-10 20:53:00,23.0,,-,13,N/A,30.11,79.0,2:53 PM,,10.0,Variable,3.5,0,Boise,Idaho,83701
15,Clear,2016-09-10 21:53:00,24.1,,-,13,N/A,30.08,80.1,3:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
16,Clear,2016-09-10 22:53:00,18.0,,-,9,N/A,30.06,82.0,4:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
17,Clear,2016-09-10 23:53:00,16.0,,-,8,N/A,30.03,82.0,5:53 PM,,10.0,Calm,Calm,0,Boise,Idaho,83701
18,Clear,2016-09-11 00:53:00,24.1,,-,12,N/A,30.01,81.0,6:53 PM,,10.0,NNW,4.6,330,Boise,Idaho,83701
19,Clear,2016-09-11 01:53:00,21.9,,-,13,N/A,30.01,77.0,7:53 PM,,10.0,West,3.5,260,Boise,Idaho,83701
20,Clear,2016-09-11 02:53:00,25.0,,-,18,N/A,30.00,70.0,8:53 PM,,10.0,SSW,3.5,200,Boise,Idaho,83701
21,Clear,2016-09-11 03:53:00,24.1,,-,20,N/A,29.99,66.9,9:53 PM,,10.0,ESE,6.9,120,Boise,Idaho,83701
22,Clear,2016-09-11 04:53:00,21.9,,-,21,N/A,29.98,63.0,10:53 PM,,10.0,ESE,9.2,120,Boise,Idaho,83701
23,Clear,2016-09-11 05:53:00,21.0,,-,19,N/A,29.96,64.0,11:53 PM,,10.0,ESE,9.2,120,Boise,Idaho,83701
0,Clear,2016-09-11 06:53:00,21.9,,-,21,N/A,29.94,63.0,12:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
1,Clear,2016-09-11 07:53:00,21.9,,-,21,N/A,29.93,63.0,1:53 AM,,10.0,SE,11.5,130,Boise,Idaho,83701
2,Clear,2016-09-11 08:53:00,23.0,,-,22,N/A,29.92,62.1,2:53 AM,,10.0,SE,10.4,130,Boise,Idaho,83701
3,Clear,2016-09-11 09:53:00,21.9,,-,21,N/A,29.90,62.1,3:53 AM,,10.0,SE,12.7,130,Boise,Idaho,83701
4,Clear,2016-09-11 10:53:00,23.0,,-,27,N/A,29.91,57.0,4:53 AM,,10.0,South,8.1,170,Boise,Idaho,83701
5,Clear,2016-09-11 11:53:00,30.9,,-,45,N/A,29.93,52.0,5:53 AM,,10.0,ESE,6.9,120,Boise,Idaho,83701
6,Clear,2016-09-11 12:53:00,24.1,,-,31,N/A,29.92,54.0,6:53 AM,,10.0,SE,11.5,140,Boise,Idaho,83701
7,Clear,2016-09-11 13:53:00,21.9,,-,29,N/A,29.96,54.0,7:53 AM,,10.0,SE,6.9,140,Boise,Idaho,83701
8,Clear,2016-09-11 14:53:00,27.0,,-,31,N/A,29.96,57.9,8:53 AM,,10.0,ESE,3.5,120,Boise,Idaho,83701
9,Clear,2016-09-11 15:53:00,24.1,,-,21,N/A,29.96,64.9,9:53 AM,,10.0,SE,4.6,140,Boise,Idaho,83701
10,Clear,2016-09-11 16:53:00,26.1,,-,19,N/A,29.95,70.0,10:53 AM,,10.0,NW,4.6,310,Boise,Idaho,83701
11,Clear,2016-09-11 17:53:00,28.9,,-,20,N/A,29.94,73.0,11:53 AM,,10.0,Variable,5.8,0,Boise,Idaho,83701
12,Clear,2016-09-11 18:53:00,33.1,,-,20,N/A,29.92,77.0,12:53 PM,,10.0,NW,11.5,320,Boise,Idaho,83701
13,Clear,2016-09-11 19:53:00,36.0,,-,22,N/A,29.89,78.1,1:53 PM,,10.0,North,12.7,350,Boise,Idaho,83701
14,Clear,2016-09-11 20:53:00,34.0,,21.9,18,N/A,29.85,81.0,2:53 PM,,10.0,NW,8.1,320,Boise,Idaho,83701
